#     1     2     3     4     5     6     7     8     9    10    11    12    13    14    15    16    17    18    19    20    21    22    23    24    25    26
#     t  gt_x  gt_y  gt_z  gt_ro gt_pi gt_ya gt_vx gt_vy gt_vz gt_vr gt_vp gt_vy od_x  od_y  od_z  od_ro od_pi od_ya od_vx od_vy od_vz od_vr od_vp od_vy od_failure ts
211.572903156 -0.881778 4.187218 -0.022606 -0.114506 0.132636 1.627471 0.023749 -0.184452 -0.012501 0.007769 -0.021552 0.044019 -1.080104 4.303479 -0.291906 -0.092335 0.130102 1.729117 0.027630 -0.194466 -0.010132 0.003416 -0.023158 0.044924 0.000000000 1336387056.694648981 
212.962219000 -0.627564 4.235992 -0.015049 -0.094995 0.109599 1.692014 0.044240 -0.189199 -0.002471 -0.031055 0.014081 0.039841 -0.819387 4.385080 -0.286083 -0.078954 0.103540 1.794555 0.039104 -0.186305 -0.001979 -0.028832 0.016775 0.040836 0.000000000 1336387058.083964825 
214.252300024 -0.393189 4.323894 -0.001434 -0.129504 0.132421 1.741883 -0.007646 -0.211524 -0.001136 0.018432 -0.000234 -0.003108 -0.597075 4.488871 -0.274973 -0.110773 0.129132 1.845778 -0.004246 -0.213379 -0.001426 0.017868 -0.001688 -0.001964 0.000000000 1336387059.374045849 
215.443143129 -0.146045 4.361614 0.030684 -0.108038 0.131666 1.738218 -0.016786 -0.156432 -0.006980 -0.020913 -0.003342 -0.020135 -0.353400 4.555941 -0.248139 -0.089768 0.126875 1.843659 -0.012897 -0.137718 -0.012081 -0.011357 -0.004193 -0.017592 0.000000000 1336387060.564888954 
217.030934095 0.102672 4.378951 0.049811 -0.145320 0.122880 1.706770 -0.008823 -0.126647 -0.013770 0.021894 -0.002253 -0.010928 -0.136557 4.595595 -0.245055 -0.111238 0.117693 1.816247 -0.006959 -0.133524 -0.012065 0.018676 -0.002891 -0.010103 0.000000000 1336387062.152679920 
218.916436195 0.342582 4.396210 0.060672 -0.106451 0.115668 1.686864 0.071381 0.016032 0.009620 -0.015784 0.005880 0.081275 0.111611 4.644974 -0.238210 -0.078172 0.110141 1.797810 0.070053 0.014525 0.010864 -0.016365 0.006636 0.081079 0.000000000 1336387064.038182020 
221.695070028 0.272655 4.588948 0.059481 -0.121862 0.152825 1.912259 0.151695 0.016848 0.023680 -0.030691 -0.002215 0.214935 0.025899 4.826781 -0.232826 -0.097127 0.143219 2.023231 0.146295 0.013179 0.027303 -0.031774 0.000897 0.214490 0.000000000 1336387066.816815853 
223.282861233 0.161877 4.807721 0.056486 -0.112076 0.181200 2.257227 0.154317 0.003240 0.059544 -0.024922 0.010479 0.215558 -0.099685 5.027892 -0.225284 -0.093875 0.168795 2.367063 0.145958 0.000513 0.063359 -0.025173 0.014965 0.215653 0.000000000 1336387068.404607058 
224.672178030 0.008273 4.973534 0.098215 -0.087888 0.220639 2.560614 0.155646 0.013043 0.055557 -0.049447 -0.004233 0.258167 -0.259346 5.171582 -0.173023 -0.074556 0.209680 2.670049 0.152043 0.024445 0.054443 -0.043325 -0.004652 0.258713 0.000000000 1336387069.793923855 
226.160732031 -0.210064 5.085067 0.126230 -0.070883 0.230918 2.954959 0.036158 -0.016450 0.018329 -0.010062 0.002315 0.066358 -0.490264 5.241821 -0.143738 -0.053566 0.215169 3.064148 0.034275 -0.017039 0.018529 -0.010080 0.003315 0.066387 0.000000000 1336387071.282477856 
229.832499027 -0.342825 5.166600 0.165356 -0.049013 0.249570 -3.077918 0.007987 -0.090412 -0.009632 0.008638 -0.000970 0.013746 -0.623466 5.311166 -0.100966 -0.036218 0.233805 -2.969396 0.005734 -0.087242 -0.009143 0.010397 0.000141 0.014632 0.000000000 1336387074.954244852 
232.313422203 -0.373143 5.390332 0.147981 -0.018846 0.248688 -3.042652 -0.007997 -0.141986 -0.011139 -0.013119 -0.003922 -0.017334 -0.670918 5.523293 -0.118690 -0.001761 0.235311 -2.932102 -0.011413 -0.146443 -0.008246 -0.015082 -0.002023 -0.016701 0.000000000 1336387077.435168028 
234.099687099 -0.380749 5.644779 0.136849 -0.050083 0.240980 -3.074394 0.008805 -0.086747 -0.004989 0.001848 0.000171 -0.002734 -0.702678 5.783999 -0.127813 -0.035844 0.231539 -2.962746 0.004323 -0.088776 -0.003901 0.001050 0.002611 -0.002030 0.000000000 1336387079.221432924 
236.679848194 -0.417420 5.867003 0.129823 -0.047052 0.241061 -3.081672 0.073235 -0.032565 0.006409 -0.008828 -0.004509 0.105674 -0.753730 6.007755 -0.132172 -0.034427 0.238080 -2.968380 0.072876 -0.028441 0.007082 -0.006612 -0.004723 0.106210 0.000000000 1336387081.801594019 
239.061534166 -0.595594 5.933208 0.106532 -0.005380 0.234293 -2.822531 0.148826 0.037224 0.066940 -0.054251 0.024002 0.200066 -0.935904 6.044017 -0.154459 0.011600 0.227727 -2.708327 0.147768 0.029627 0.067853 -0.057831 0.026046 0.199875 0.000000000 1336387084.183279991 
240.550088167 -0.804552 5.805260 0.151731 -0.015377 0.261028 -2.514359 0.114681 -0.005224 0.037415 -0.006454 -0.022586 0.211209 -1.133163 5.905472 -0.105231 -0.006485 0.252814 -2.400492 0.115401 -0.011027 0.036975 -0.009388 -0.021733 0.211062 0.000000000 1336387085.671833992 
242.435592175 -0.993608 5.679039 0.164221 0.076154 0.203699 -2.106940 0.172230 0.054503 0.039258 -0.032704 0.031846 0.232531 -1.315201 5.766457 -0.092028 0.075329 0.194379 -1.994528 0.167971 0.040648 0.039904 -0.039141 0.036210 0.231730 0.000000000 1336387087.557337999 
243.824907064 -1.058186 5.430677 0.174717 0.092993 0.212802 -1.773834 0.059253 -0.019113 0.032923 -0.016914 -0.003191 0.102340 -1.366543 5.525816 -0.078693 0.080149 0.210415 -1.662360 0.060108 -0.020379 0.032719 -0.017535 -0.003159 0.102338 0.000000000 1336387088.946652889 
246.801891088 -1.161290 5.255967 0.227685 0.102263 0.165752 -1.467128 -0.014940 -0.172297 -0.014303 0.020052 -0.000103 -0.013252 -1.452291 5.338613 -0.025866 0.087543 0.167366 -1.355082 -0.013761 -0.169775 -0.014441 0.022201 -0.000976 -0.012472 0.000000000 1336387091.923636913 
248.290445089 -1.415970 5.259379 0.184643 0.128806 0.167580 -1.487046 -0.023157 -0.160387 -0.004976 -0.029468 -0.009780 -0.025300 -1.702246 5.311940 -0.065355 0.117429 0.167512 -1.373967 -0.017330 -0.161719 -0.005740 -0.029358 -0.012870 -0.024517 0.000000000 1336387093.412190914 
249.878235102 -1.670224 5.281203 0.150797 0.074857 0.157191 -1.529398 0.013032 -0.169572 -0.021664 0.025636 0.008287 -0.006960 -1.957865 5.295285 -0.099354 0.063819 0.151636 -1.415491 0.008615 -0.168888 -0.020442 0.026487 0.010601 -0.006277 0.000000000 1336387094.999980927 
251.366790056 -1.918847 5.259726 0.097353 0.111526 0.170261 -1.538944 0.010317 -0.095056 0.002785 -0.014287 -0.000963 0.012328 -2.202939 5.251178 -0.147159 0.101977 0.167974 -1.423927 0.012689 -0.094585 0.002155 -0.013651 -0.002100 0.012612 0.000000000 1336387096.488535881 
253.847713232 -2.153160 5.230307 0.073916 0.081206 0.164405 -1.508403 -0.025613 -0.178676 -0.012229 0.004507 0.002067 -0.030468 -2.430317 5.189304 -0.170731 0.073244 0.159528 -1.392936 -0.018890 -0.173536 -0.012292 0.008015 -0.001315 -0.029189 0.000000000 1336387098.969459057 
255.237030029 -2.401291 5.256058 0.043169 0.080430 0.170555 -1.550977 -0.004989 -0.171331 -0.003938 -0.005826 -0.007242 -0.014466 -2.671302 5.177907 -0.200796 0.077792 0.160541 -1.434043 -0.002383 -0.179247 -0.000575 -0.009396 -0.008184 -0.013231 0.000000000 1336387100.358775854 
256.725585222 -2.655215 5.262815 0.018478 0.067902 0.161496 -1.573602 0.007402 -0.135164 0.006565 -0.000783 0.013420 -0.019631 -2.935712 5.148538 -0.221540 0.060467 0.149892 -1.454858 0.005485 -0.138632 0.007064 -0.002340 0.014512 -0.018808 0.000000000 1336387101.847331047 
258.611086130 -2.910355 5.250551 0.011356 0.060642 0.189149 -1.609441 -0.027745 -0.211163 -0.013085 0.017438 -0.017743 -0.034099 -3.194533 5.108477 -0.225558 0.050923 0.179261 -1.489139 -0.025915 -0.215471 -0.010023 0.015446 -0.018312 -0.032845 0.000000000 1336387103.732831955 
259.801930189 -3.158746 5.298424 -0.012676 0.073393 0.170352 -1.651860 0.090661 -0.003302 0.008195 -0.020374 0.002272 0.095475 -3.452174 5.122329 -0.244637 0.062035 0.159327 -1.529818 0.090870 -0.004985 0.007913 -0.021291 0.002177 0.095066 0.000000000 1336387104.923676014 
261.885905027 -3.182139 5.110699 -0.028417 0.063391 0.157199 -1.450567 0.058470 -0.073640 0.046284 -0.005633 -0.014479 0.065514 -3.455792 4.932541 -0.259066 0.048016 0.148518 -1.329569 0.058221 -0.071393 0.046179 -0.004278 -0.014373 0.066252 0.000000000 1336387107.007650852 
263.969881058 -3.324197 4.958668 0.037979 0.072226 0.117042 -1.315374 0.088584 0.013285 0.002729 -0.008486 0.019827 0.100979 -3.572773 4.766627 -0.189015 0.058934 0.110609 -1.192332 0.086104 0.011874 0.002412 -0.008882 0.021043 0.100943 0.000000000 1336387109.091626883 
266.649279118 -3.230507 4.738309 0.020057 0.078795 0.146361 -1.038916 0.097364 0.009614 0.051685 -0.033837 -0.001674 0.152803 -3.458552 4.564297 -0.206208 0.063152 0.147027 -0.916286 0.095868 0.013594 0.050494 -0.031407 -0.001839 0.152870 0.000000000 1336387111.771024942 
268.931727171 -3.099330 4.540215 0.105701 0.046816 0.106882 -0.689522 0.103549 0.006829 0.037592 -0.021471 -0.011775 0.178916 -3.297554 4.393403 -0.122546 0.037978 0.112418 -0.566073 0.100437 0.008808 0.037220 -0.019661 -0.010471 0.178959 0.000000000 1336387114.053472996 
271.214177132 -2.903553 4.393767 0.166432 0.036283 0.052734 -0.282555 0.102971 0.020716 0.031880 -0.014044 0.021604 0.155622 -3.088138 4.280311 -0.063148 0.034555 0.064256 -0.158140 0.099375 0.013153 0.032106 -0.017694 0.025553 0.155499 0.000000000 1336387116.335922956 
273.298153162 -2.682962 4.372140 0.222986 0.022065 0.083392 0.044094 0.003166 -0.049601 0.009751 -0.001212 0.000665 0.013340 -2.875798 4.271849 -0.008770 0.016564 0.103089 0.168981 0.002984 -0.047703 0.009835 0.000132 0.000674 0.013830 0.000000000 1336387118.419898987 
276.672209024 -2.662491 4.204839 0.251194 0.021717 0.084559 0.089306 0.005345 -0.113668 -0.008531 -0.017544 -0.022184 0.020348 -2.835673 4.114880 0.020545 0.021821 0.104477 0.215932 0.003519 -0.105504 -0.009928 -0.012190 -0.021074 0.021601 0.000000000 1336387121.793954849 
278.656948090 -2.633716 3.981334 0.228549 -0.009769 0.039597 0.128717 0.011367 -0.223208 -0.004998 0.024448 0.023391 -0.034159 -2.786598 3.911760 -0.004320 0.002008 0.061634 0.257923 0.002056 -0.212052 -0.003987 0.031936 0.029299 -0.031543 0.000000000 1336387123.778693914 
279.847791195 -2.586309 3.719401 0.224662 0.017725 0.067020 0.087693 0.024481 -0.147155 -0.003757 -0.035204 -0.017879 0.035426 -2.720139 3.668143 -0.009716 0.037718 0.096556 0.220277 0.025150 -0.150990 -0.003033 -0.037010 -0.018073 0.035624 0.000000000 1336387124.969537020 
281.634056091 -2.520596 3.461468 0.210390 -0.040985 0.033837 0.150400 -0.008407 -0.271508 -0.032525 0.058245 0.008661 -0.044626 -2.619126 3.414781 -0.029558 -0.022425 0.061710 0.282732 -0.022232 -0.313908 -0.023864 0.032385 0.015634 -0.045609 0.000000000 1336387126.755801916 
282.626425028 -2.489014 3.192632 0.189474 0.015346 0.040576 0.105763 0.009501 -0.183861 -0.030596 -0.002192 -0.008208 0.017470 -2.554228 3.108771 -0.044856 0.006914 0.076142 0.237008 0.009563 -0.199566 -0.028568 -0.011631 -0.008053 0.016994 0.000000000 1336387127.748170853 
284.015742064 -2.450878 2.940490 0.142555 0.013275 0.028789 0.129866 -0.025575 -0.207086 0.001154 0.001129 0.005005 -0.036414 -2.479393 2.841903 -0.087353 -0.007452 0.064769 0.260588 -0.025691 -0.224805 -0.000347 -0.009896 0.004375 -0.036760 0.000000000 1336387129.137487888 
285.206586123 -2.449184 2.692014 0.141532 0.013361 0.035298 0.086560 0.006146 -0.175214 -0.011228 0.019570 0.002781 0.005536 -2.439819 2.575398 -0.083794 -0.022071 0.069591 0.216670 0.006288 -0.187744 -0.012405 0.012255 0.002696 0.005263 0.000000000 1336387130.328331947 
286.595903158 -2.420320 2.450406 0.122393 0.040823 0.039057 0.094308 0.002494 -0.182952 -0.008392 -0.006281 -0.006791 0.021927 -2.375946 2.322054 -0.095847 -0.004541 0.073495 0.223916 0.004212 -0.191232 -0.011854 -0.010750 -0.007874 0.022213 0.000000000 1336387131.717648983 
287.985220194 -2.393859 2.198287 0.100251 0.033254 0.028370 0.124371 -0.010821 -0.221766 0.005058 0.011153 0.007290 -0.010367 -2.312337 2.063982 -0.111498 -0.017201 0.062661 0.254885 -0.007261 -0.222350 0.004427 0.011474 0.005035 -0.009242 0.000000000 1336387133.106966019 
289.176063061 -2.373952 1.934577 0.097858 0.046192 0.037454 0.112312 -0.015041 -0.220605 -0.003390 -0.038441 0.006578 -0.002715 -2.253364 1.805857 -0.101151 -0.004234 0.068462 0.243752 -0.014228 -0.223404 -0.004961 -0.039439 0.005901 -0.001433 0.000000000 1336387134.297808886 
290.366906166 -2.362948 1.671916 0.082377 0.000308 0.045428 0.109442 -0.040165 -0.249168 -0.004130 0.026262 -0.011187 -0.027756 -2.205872 1.543502 -0.104762 -0.051319 0.075482 0.242011 -0.035819 -0.250000 -0.005672 0.026585 -0.013936 -0.026026 0.000000000 1336387135.488651991 
291.458513021 -2.376986 1.396744 0.079780 0.027599 0.033204 0.079125 -0.055698 -0.275935 -0.016564 -0.004409 0.010923 -0.064200 -2.177760 1.269390 -0.094020 -0.024369 0.058803 0.214374 -0.050528 -0.273379 -0.017407 -0.002114 0.008370 -0.062099 0.000000000 1336387136.580258846 
292.351645231 -2.407823 1.147583 0.059854 0.021723 0.044484 0.022024 0.005526 -0.191340 -0.020549 -0.016966 0.000036 0.029598 -2.170322 1.020812 -0.100944 -0.029495 0.064835 0.158630 0.004946 -0.190029 -0.020667 -0.015985 0.000554 0.030834 0.000000000 1336387137.473391056 
293.641725063 -2.396697 0.901558 0.027704 0.001518 0.043669 0.060236 -0.030289 -0.227388 -0.001755 0.010093 0.000373 -0.003358 -2.126444 0.778873 -0.120737 -0.047513 0.066670 0.198457 -0.024603 -0.214108 -0.004760 0.018063 -0.002569 -0.000795 0.000000000 1336387138.763470888 
294.733331203 -2.414827 0.651799 0.026857 0.012375 0.044082 0.056568 0.003393 -0.049380 -0.000426 -0.007731 -0.001104 0.024027 -2.106253 0.544550 -0.113051 -0.027845 0.063828 0.197722 0.003659 -0.049577 -0.000673 -0.007630 -0.001185 0.024240 0.000000000 1336387139.855077028 
298.008151054 -2.394752 0.490997 0.022974 -0.009515 0.039358 0.135261 0.120734 -0.000141 0.033712 -0.025565 0.008770 0.179362 -2.062491 0.387736 -0.111502 -0.047671 0.061953 0.277333 0.120151 -0.004685 0.034884 -0.027914 0.010675 0.179646 0.000000000 1336387143.129896879 
299.992890120 -2.154939 0.523994 0.080403 -0.045930 0.057611 0.491616 0.108592 -0.047129 0.030812 -0.023717 -0.001236 0.190723 -1.827790 0.448322 -0.056800 -0.078469 0.095872 0.634011 0.103474 -0.042790 0.030964 -0.020219 0.000916 0.191591 0.000000000 1336387145.114635944 
301.977628231 -1.919150 0.547443 0.133269 -0.068437 0.068049 0.870773 0.079495 0.001763 0.034442 -0.027054 0.005445 0.186703 -1.610553 0.508941 -0.008848 -0.077332 0.119940 1.015768 0.076046 0.001862 0.035469 -0.026038 0.007376 0.186464 0.000000000 1336387147.099374056 
304.657025099 -1.786659 0.721846 0.210319 -0.099901 0.107104 1.371685 -0.018242 -0.056663 0.010903 -0.004147 0.001608 0.022921 -1.508467 0.696954 0.060461 -0.079901 0.162014 1.519101 -0.018262 -0.056574 0.011272 -0.003884 0.001634 0.023131 0.000000000 1336387149.778770924 
308.031081200 -1.614711 0.630791 0.272250 -0.105381 0.119895 1.448645 0.015898 -0.048930 0.003176 -0.002417 0.001270 0.026038 -1.324176 0.635113 0.122852 -0.080112 0.173243 1.597631 0.013563 -0.041355 0.003526 0.002487 0.002249 0.026442 0.000000000 1336387153.152827024 
311.603611231 -1.436054 0.669247 0.294915 -0.102479 0.133668 1.541500 0.003967 -0.112404 -0.012056 -0.013513 -0.000353 0.003176 -1.179363 0.690951 0.138515 -0.054492 0.188036 1.692826 0.004157 -0.111059 -0.011982 -0.012087 -0.000367 0.003888 0.000000000 1336387156.725357056 
313.886059999 -1.177881 0.670508 0.292592 -0.132338 0.133603 1.548859 0.016599 -0.105916 -0.008344 0.005198 0.005323 0.001488 -0.927485 0.728690 0.123479 -0.080384 0.187676 1.701891 0.018140 -0.108432 -0.007798 0.004335 0.004678 0.002289 0.000000000 1336387159.007805824 
316.267747164 -0.924366 0.705947 0.300793 -0.119721 0.146638 1.550718 0.030025 -0.097970 -0.003223 -0.003377 -0.023834 0.036135 -0.676400 0.805026 0.117605 -0.069199 0.199216 1.706522 0.030812 -0.100048 -0.001453 -0.004161 -0.023929 0.036887 0.000000000 1336387161.389492989 
318.351723194 -0.719604 0.766337 0.309176 -0.114672 0.105829 1.631793 0.160766 0.047337 0.037789 -0.030474 0.027136 0.172634 -0.478930 0.897795 0.116068 -0.061703 0.154136 1.787534 0.152528 0.040351 0.038086 -0.033136 0.032857 0.173330 0.000000000 1336387163.473469019 
319.840277195 -0.810714 1.004246 0.331449 -0.129903 0.171710 1.885874 0.148193 -0.007096 0.053651 -0.010960 -0.009717 0.221324 -0.590883 1.111185 0.133465 -0.069528 0.213635 2.047657 0.143579 -0.007763 0.054493 -0.010290 -0.006937 0.221878 0.000000000 1336387164.962023020 
321.428068161 -0.886978 1.238675 0.375908 -0.079581 0.190410 2.243023 0.164708 0.053591 0.034508 -0.050932 0.003410 0.264170 -0.696041 1.328426 0.170320 -0.006686 0.213282 2.408392 0.161247 0.044866 0.033691 -0.055766 0.007926 0.263968 0.000000000 1336387166.549813986 
322.916623116 -1.107601 1.381624 0.373558 -0.075387 0.211260 2.643904 0.095145 -0.007998 0.045083 -0.014369 0.006370 0.163280 -0.923084 1.442591 0.168092 -0.006220 0.211122 2.810627 0.095865 -0.009110 0.044776 -0.015236 0.006393 0.163166 0.000000000 1336387168.038368940 
325.199071169 -1.308347 1.502587 0.429691 -0.024805 0.238519 3.025593 0.021873 -0.036061 0.010286 -0.006820 -0.002162 0.046939 -1.139151 1.538145 0.222293 0.037509 0.213263 -3.091220 0.021878 -0.035338 0.009991 -0.006158 -0.002227 0.047253 0.000000000 1336387170.320816994 
329.466135025 -1.391944 1.666099 0.453982 -0.005084 0.229369 -3.051670 -0.005946 -0.158345 -0.009052 -0.007066 0.011010 -0.014421 -1.245753 1.685246 0.238644 0.053567 0.191909 -2.886291 -0.003983 -0.157722 -0.010047 -0.006020 0.009738 -0.013240 0.000000000 1336387174.587880850 
331.053926229 -1.402405 1.917666 0.443377 -0.021692 0.246672 -3.075369 -0.019970 -0.198447 -0.013709 -0.006877 -0.014400 -0.012839 -1.297268 1.929366 0.211051 0.040074 0.208435 -2.906899 -0.015650 -0.195093 -0.014960 -0.003812 -0.017380 -0.011370 0.000000000 1336387176.175672054 
332.344007015 -1.391485 2.175290 0.437906 -0.034615 0.227708 -3.091951 0.014718 -0.184154 -0.021745 0.016062 0.007643 0.011562 -1.330448 2.179210 0.186497 0.031885 0.186594 -2.922725 0.016031 -0.189358 -0.020058 0.013145 0.006653 0.012280 0.000000000 1336387177.465752840 
333.733324051 -1.419309 2.430964 0.412503 -0.008653 0.238847 -3.075808 -0.006462 -0.194547 0.002254 -0.024644 -0.004480 -0.024214 -1.402147 2.431722 0.146755 0.053425 0.195259 -2.905042 -0.007737 -0.198165 0.003296 -0.026816 -0.003993 -0.023570 0.000000000 1336387178.855069876 
335.122641087 -1.429661 2.701118 0.419942 -0.051050 0.232195 -3.110319 0.015057 -0.187503 -0.018936 0.045821 0.002820 0.010509 -1.454471 2.702157 0.138905 0.009622 0.191360 -2.938651 0.021750 -0.221940 -0.011568 0.022497 -0.001568 0.009018 0.000000000 1336387180.244386911 
336.511958122 -1.455199 2.961950 0.402496 0.016019 0.236828 -3.095525 -0.018503 -0.190482 0.010376 -0.027586 0.000061 -0.026014 -1.542094 2.998760 0.114467 0.043299 0.189045 -2.925917 -0.017633 -0.199772 0.008631 -0.033841 -0.000785 -0.025732 0.000000000 1336387181.633703947 
337.901275158 -1.444817 3.227548 0.418417 -0.031037 0.237333 -3.132703 0.018260 -0.157992 -0.009225 0.031024 -0.001050 0.004028 -1.578037 3.275280 0.119038 -0.010587 0.189380 -2.962332 0.016436 -0.180727 -0.007742 0.015703 0.000019 0.002932 0.000000000 1336387183.023020983 
339.489066124 -1.473618 3.478493 0.404938 0.019781 0.235860 -3.126076 -0.010009 -0.223957 -0.016419 -0.018892 0.004681 -0.036052 -1.652728 3.553490 0.105036 0.015238 0.189458 -2.957593 -0.013754 -0.225437 -0.017892 -0.019658 0.006901 -0.035190 0.000000000 1336387184.610811949 
340.679910183 -1.460361 3.744990 0.383587 -0.013037 0.242062 3.113009 0.025137 -0.211269 -0.019537 0.018803 -0.025834 0.026868 -1.681265 3.820887 0.083180 -0.016207 0.198146 -3.000201 0.025219 -0.201224 -0.021448 0.025347 -0.025771 0.029517 0.000000000 1336387185.801656008 
341.870753050 -1.477425 3.997451 0.357010 0.017295 0.211589 -3.137059 0.062602 -0.162144 -0.010712 -0.032742 0.016893 0.042792 -1.740017 4.054952 0.056038 0.021095 0.167904 -2.964065 0.057927 -0.156877 -0.012158 -0.028615 0.019860 0.043905 0.000000000 1336387186.992498875 
343.359308004 -1.565400 4.238102 0.317771 -0.017634 0.235186 -3.071137 0.000070 -0.227993 0.004443 0.011005 -0.010515 -0.008273 -1.861072 4.270041 0.018931 -0.010306 0.195712 -2.896844 -0.001412 -0.225041 0.004195 0.013563 -0.009745 -0.005988 0.000000000 1336387188.481053829 
344.450913191 -1.585133 4.486082 0.326737 -0.007731 0.223541 -3.080188 0.003329 -0.246476 -0.008726 -0.002392 -0.015650 0.016348 -1.920458 4.508348 0.026206 0.003228 0.185003 -2.903382 0.001079 -0.243146 -0.009139 0.001237 -0.014225 0.018167 0.000000000 1336387189.572659016 
345.542519093 -1.603537 4.754580 0.318671 -0.006270 0.206559 -3.061823 0.056098 -0.239036 -0.001082 -0.041172 0.017886 0.033634 -1.982268 4.766437 0.015341 0.008269 0.169375 -2.883316 0.051763 -0.234474 -0.001205 -0.037356 0.020728 0.035422 0.000000000 1336387190.664264917 
346.634126186 -1.684167 5.009902 0.306557 -0.043512 0.226173 -3.024281 -0.010158 -0.321278 -0.002778 0.017898 0.006793 -0.036732 -2.100927 4.999804 0.002434 -0.025844 0.191551 -2.843750 -0.008527 -0.327611 -0.000010 0.014732 0.005688 -0.035279 0.000000000 1336387191.755872011 
347.428022146 -1.708178 5.263752 0.317031 -0.036048 0.230193 -3.054445 -0.036065 -0.294533 -0.024585 0.024425 -0.022560 -0.030778 -2.172096 5.249934 0.010313 -0.019594 0.195265 -2.872410 -0.035983 -0.305105 -0.021906 0.018370 -0.022877 -0.029003 0.000000000 1336387192.549767971 
348.321153164 -1.697052 5.529406 0.312246 -0.020464 0.208983 -3.081779 -0.000757 -0.137718 -0.030773 -0.004178 0.004538 -0.023230 -2.211601 5.522057 0.002596 -0.008208 0.174265 -2.898295 -0.000609 -0.136240 -0.031895 -0.002962 0.004597 -0.022627 0.000000000 1336387193.442898989 
350.107419014 -1.700162 5.776736 0.263690 -0.036755 0.216055 -3.124422 0.004053 -0.085664 0.002432 -0.004736 -0.001574 -0.015248 -2.260049 5.761251 -0.051357 -0.020627 0.182001 -2.939457 0.005558 -0.087312 0.002748 -0.005554 -0.002280 -0.014531 0.000000000 1336387195.229164839 
352.985289097 -1.719221 6.022550 0.276868 -0.059922 0.209708 3.114098 -0.095369 0.004043 -0.019816 0.007657 0.002031 -0.172787 -2.328183 6.003561 -0.041379 -0.044251 0.174419 -2.981772 -0.095888 0.004380 -0.020266 0.007850 0.002221 -0.171945 0.000000000 1336387198.107034922 
355.267740011 -1.497063 6.009936 0.277483 -0.119095 0.175105 2.713707 -0.081017 0.016533 -0.050164 0.036236 0.020910 -0.192652 -2.106134 6.031310 -0.049345 -0.090114 0.149220 2.904471 -0.079777 0.018686 -0.052444 0.037670 0.020615 -0.192295 0.000000000 1336387200.389485836 
357.649426222 -1.314975 5.899521 0.189678 -0.098976 0.153518 2.246455 -0.019903 -0.034693 -0.019362 0.017362 -0.001002 -0.072012 -1.912716 5.950531 -0.148075 -0.057866 0.142707 2.439053 -0.024024 -0.036979 -0.020765 0.015894 0.000828 -0.071584 0.000000000 1336387202.771172047 
360.229586124 -1.205970 5.913843 0.157144 -0.080813 0.130066 2.060242 -0.036372 -0.199785 -0.020804 -0.014470 -0.000082 -0.067811 -1.797132 5.981538 -0.186741 -0.042199 0.131783 2.252909 -0.029775 -0.202311 -0.019702 -0.014699 -0.003526 -0.066280 0.000000000 1336387205.351331949 
361.420430183 -0.974384 5.987736 0.157319 -0.108288 0.123034 1.979148 -0.041936 -0.227933 -0.010158 -0.007459 -0.022767 -0.058898 -1.586258 6.105272 -0.195244 -0.069981 0.123852 2.173619 -0.036788 -0.220793 -0.009894 -0.002714 -0.025311 -0.057901 0.000000000 1336387206.542176008 
362.512037039 -0.728999 6.046528 0.178685 -0.123802 0.091152 1.917687 -0.021319 -0.258459 -0.023240 0.024389 0.026008 -0.061579 -1.365417 6.209808 -0.184251 -0.080418 0.091642 2.112270 -0.004156 -0.246854 -0.022159 0.032058 0.017694 -0.059766 0.000000000 1336387207.633782864 
363.504405022 -0.480068 6.114967 0.189361 -0.105227 0.109036 1.853491 -0.041681 -0.084309 -0.023628 -0.005846 0.002256 -0.074282 -1.152432 6.332873 -0.186104 -0.054035 0.104214 2.051418 -0.041171 -0.083635 -0.024292 -0.005188 0.002097 -0.073380 0.000000000 1336387208.626150846 
365.489144087 -0.291715 6.080751 0.169474 -0.131715 0.096880 1.705711 -0.051855 -0.017441 -0.017084 0.012165 0.004310 -0.084422 -0.963693 6.335031 -0.216570 -0.078933 0.099426 1.905039 -0.048637 -0.017576 -0.018018 0.012713 0.002674 -0.084240 0.000000000 1336387210.610889912 
368.565489054 -0.210225 5.927182 0.140061 -0.114744 0.073057 1.445813 -0.153325 -0.250550 -0.047807 0.053081 -0.001321 -0.227479 -0.858143 6.208720 -0.252459 -0.062703 0.084097 1.645111 -0.137919 -0.224648 -0.054914 0.068199 -0.005407 -0.223075 0.000000000 1336387213.687234879 
369.458622217 -0.001984 5.762135 0.133304 -0.079641 0.047299 1.243908 -0.111744 -0.046915 -0.047231 -0.003115 -0.006577 -0.185818 -0.646045 6.098363 -0.278360 -0.017164 0.065221 1.446155 -0.108544 -0.051364 -0.049387 -0.004290 -0.008797 -0.185706 0.000000000 1336387214.580368042 
371.145649195 0.017163 5.553159 0.069168 -0.095557 0.009423 0.932388 -0.032494 0.020182 -0.011311 0.012141 0.006079 -0.066646 -0.582038 5.900813 -0.348069 -0.043657 0.041923 1.132930 -0.028723 0.017950 -0.010489 0.011526 0.003855 -0.066816 0.000000000 1336387216.267395020 
