#     1     2     3     4     5     6     7     8     9    10    11    12    13    14    15    16    17    18    19    20    21    22    23    24    25    26
#     t  gt_x  gt_y  gt_z  gt_ro gt_pi gt_ya gt_vx gt_vy gt_vz gt_vr gt_vp gt_vy od_x  od_y  od_z  od_ro od_pi od_ya od_vx od_vy od_vz od_vr od_vp od_vy od_failure ts
233.405030012 -0.332014 5.450877 0.193251 -0.030961 0.254154 -3.061058 -0.004059 -0.133623 -0.007131 -0.011785 -0.005624 -0.014932 -0.326196 6.162125 1.353067 -0.444469 0.387508 -3.117520 -0.009799 -0.145652 -0.004934 -0.016948 -0.002842 -0.014823 0.000000000 1336387077.732879877 
235.290531158 -0.343509 5.703011 0.189718 -0.060374 0.242583 -3.089707 0.011537 -0.078762 -0.006135 0.000212 0.001318 0.004841 -0.356596 6.413410 1.461601 -0.485601 0.370547 3.141068 0.006324 -0.089136 -0.004560 -0.004040 0.004096 0.005153 0.000000000 1336387079.618381023 
238.366876125 -0.389504 5.943945 0.177096 -0.056093 0.247502 -3.074626 0.116797 0.018268 0.026310 -0.028290 0.003477 0.167292 -0.416453 6.662502 1.562292 -0.494867 0.389077 -3.133323 0.119524 0.009226 0.028376 -0.032324 0.004009 0.166655 0.000000000 1336387082.694725990 
240.450852156 -0.635070 5.886298 0.168473 -0.025223 0.258698 -2.714506 0.133496 -0.011330 0.062494 -0.016589 -0.002058 0.206830 -0.662817 6.615459 1.507508 -0.404664 0.538716 -2.781808 0.132949 -0.026464 0.065544 -0.023292 0.001179 0.206468 0.000000000 1336387084.778702021 
242.237117052 -0.878204 5.794783 0.215845 0.042240 0.246293 -2.333002 0.138594 0.051146 0.031767 -0.034082 0.005512 0.225413 -0.913298 6.518416 1.494027 -0.205492 0.646040 -2.354982 0.138153 0.020016 0.032493 -0.048590 0.012238 0.223089 0.000000000 1336387086.564966917 
244.023382187 -0.989898 5.549066 0.214210 0.076041 0.219554 -1.919802 0.128317 0.013669 0.043582 -0.010481 0.001244 0.201015 -1.040354 6.324722 1.385004 0.021436 0.688032 -1.847648 0.128549 -0.005111 0.044946 -0.019602 0.004905 0.200115 0.000000000 1336387088.351232052 
245.908758163 -1.058608 5.303360 0.243395 0.132696 0.178130 -1.535381 0.009173 -0.088863 0.012569 0.000142 0.002475 0.017334 -1.117212 6.096131 1.296386 0.277392 0.632758 -1.373059 0.006627 -0.095883 0.013319 -0.002766 0.004054 0.017251 0.000000000 1336387090.236608028 
248.687393188 -1.306919 5.269116 0.240798 0.141690 0.178366 -1.485946 -0.023487 -0.157973 -0.008207 -0.032282 -0.010082 -0.023881 -1.379818 6.050907 1.255365 0.305361 0.629586 -1.312192 -0.022941 -0.164677 -0.007994 -0.034521 -0.010505 -0.023840 0.000000000 1336387093.015243053 
250.374421120 -1.571932 5.294853 0.197301 0.079517 0.167054 -1.528826 0.002815 -0.184358 -0.018822 0.028139 0.006274 -0.015364 -1.654563 6.069291 1.200248 0.215181 0.624078 -1.366031 -0.001326 -0.186152 -0.019483 0.028614 0.008510 -0.015025 0.000000000 1336387094.702270985 
251.862975121 -1.843202 5.287601 0.147570 0.117661 0.178139 -1.551235 0.015518 -0.094096 -0.000260 -0.016661 -0.000067 0.015743 -1.924274 6.067136 1.130396 0.243794 0.641095 -1.389917 0.014236 -0.100591 0.000608 -0.019307 0.000740 0.015409 0.000000000 1336387096.190824986 
254.443135023 -2.083511 5.248657 0.111770 0.081828 0.173055 -1.510306 -0.028231 -0.173279 -0.010054 0.009748 0.002293 -0.028504 -2.173683 6.028762 1.059438 0.222745 0.632787 -1.341492 -0.024644 -0.175722 -0.009764 0.010075 0.000565 -0.028048 0.000000000 1336387098.770984888 
255.931687117 -2.341769 5.280697 0.083545 0.088917 0.179769 -1.553002 -0.005891 -0.174265 -0.005705 -0.006794 -0.005656 -0.018587 -2.435385 6.041753 1.023107 0.207624 0.642221 -1.392117 -0.008434 -0.191383 -0.002433 -0.014551 -0.004393 -0.018514 0.000000000 1336387100.259536982 
257.420243025 -2.599606 5.290370 0.054127 0.073634 0.173766 -1.581740 0.007113 -0.136186 0.006585 -0.001023 0.011681 -0.018063 -2.717394 6.038937 0.980765 0.164722 0.641203 -1.427452 0.003216 -0.145147 0.008796 -0.004930 0.013695 -0.018121 0.000000000 1336387101.748092890 
259.404982090 -2.870251 5.280610 0.044939 0.065577 0.199421 -1.616466 -0.027745 -0.211163 -0.013085 0.017438 -0.017743 -0.034099 -3.003327 6.010640 0.952892 0.131179 0.673545 -1.467125 -0.030299 -0.222375 -0.011581 0.012681 -0.016316 -0.033196 0.000000000 1336387103.732831955 
260.595826149 -3.118123 5.330709 0.020092 0.077863 0.180821 -1.659057 0.093966 -0.001555 0.010780 -0.021631 0.004483 0.098768 -3.268698 6.041681 0.937637 0.113274 0.658765 -1.519905 0.092835 -0.012098 0.011868 -0.026382 0.006078 0.098032 0.000000000 1336387104.923676014 
262.779038191 -3.141473 5.125994 0.006021 0.067903 0.169704 -1.440125 0.049788 -0.069278 0.038575 -0.005633 -0.018269 0.060337 -3.288970 5.866224 0.831565 0.214859 0.630520 -1.253665 0.049402 -0.075461 0.040602 -0.008183 -0.017452 0.060499 0.000000000 1336387107.106888056 
265.160724163 -3.293868 4.974379 0.065304 0.077684 0.114904 -1.298935 0.094317 0.016836 0.005818 -0.007641 0.020051 0.110597 -3.435434 5.683281 0.807558 0.285005 0.553246 -1.098714 0.090574 0.002765 0.007548 -0.014109 0.023829 0.109193 0.000000000 1336387109.488574028 
267.641648054 -3.191872 4.759400 0.055992 0.087545 0.139058 -1.018964 0.106669 0.010471 0.048842 -0.031982 0.006058 0.155577 -3.342564 5.504293 0.706415 0.404669 0.511796 -0.780277 0.104754 0.002291 0.049839 -0.035479 0.008677 0.155433 0.000000000 1336387111.969497919 
269.924098015 -3.045271 4.548090 0.134295 0.057593 0.113734 -0.661623 0.098311 0.014257 0.038775 -0.023448 -0.013115 0.180514 -3.185420 5.292496 0.682282 0.473460 0.363781 -0.422757 0.096761 0.003015 0.039922 -0.028520 -0.009228 0.180043 0.000000000 1336387114.251947880 
272.405021191 -2.827001 4.415860 0.204055 0.042795 0.045239 -0.216419 0.049990 -0.001984 0.025916 -0.008131 0.001956 0.098970 -2.966911 5.151971 0.682435 0.501807 0.118025 -0.036711 0.052473 -0.012996 0.027326 -0.014574 0.002524 0.098600 0.000000000 1336387116.732871056 
275.481366158 -2.675489 4.372812 0.276412 0.029380 0.036345 0.088232 0.016749 -0.091250 -0.002096 0.002887 0.010952 0.004904 -2.803077 5.070418 0.717517 0.468593 -0.023544 0.232192 0.006975 -0.092678 -0.001660 0.002848 0.017039 0.005514 0.000000000 1336387119.809216022 
278.061527014 -2.612194 4.142315 0.262528 0.037327 0.064216 0.101733 0.003110 -0.136725 -0.000667 -0.012874 -0.006388 -0.002267 -2.734358 4.869423 0.606154 0.475396 0.009268 0.264729 -0.000673 -0.140774 -0.000106 -0.014433 -0.004099 -0.002189 0.000000000 1336387122.389376879 
280.145502090 -2.577615 3.859683 0.250115 0.010166 0.051089 0.096510 0.026453 -0.155662 -0.008872 -0.009419 -0.011487 0.029176 -2.668693 4.617076 0.471703 0.445247 0.003762 0.256762 0.020721 -0.161008 -0.006924 -0.011424 -0.007904 0.029944 0.000000000 1336387124.473351955 
281.832530022 -2.508861 3.602673 0.230223 -0.003231 0.031150 0.145545 -0.000971 -0.230598 -0.012809 -0.007970 -0.003707 -0.020177 -2.574370 4.393591 0.344046 0.425788 -0.030027 0.296616 -0.015950 -0.255125 -0.006058 -0.022146 0.004915 -0.021194 0.000000000 1336387126.160379887 
282.924137115 -2.473801 3.353355 0.217093 -0.012616 0.027024 0.123525 -0.008120 -0.249767 -0.031910 0.060053 0.008290 -0.020621 -2.514204 4.149624 0.222526 0.402105 -0.015580 0.277760 -0.015577 -0.283868 -0.029930 0.039906 0.012083 -0.022450 0.000000000 1336387127.251986980 
283.916506052 -2.451974 3.105918 0.188785 0.046426 0.034987 0.102948 -0.004332 -0.177493 -0.017365 -0.027917 -0.005483 -0.004378 -2.459111 3.907854 0.084724 0.441930 0.004175 0.261953 -0.006900 -0.192807 -0.015968 -0.036623 -0.004218 -0.005463 0.000000000 1336387128.244355917 
285.504297018 -2.431426 2.826311 0.148429 0.001842 0.026612 0.095598 0.000825 -0.186563 -0.003346 0.044280 0.000283 0.003514 -2.401459 3.648038 -0.069078 0.383720 0.001831 0.251249 -0.003427 -0.214028 -0.007529 0.028505 0.002622 0.002247 0.000000000 1336387129.832146883 
286.992851019 -2.403842 2.549983 0.142906 0.067895 0.027024 0.100831 -0.008996 -0.183338 -0.012785 -0.024160 0.001734 -0.003882 -2.334227 3.364626 -0.198733 0.426158 0.004198 0.255812 -0.013824 -0.197217 -0.012979 -0.031289 0.004083 -0.004456 0.000000000 1336387131.320700884 
288.481405020 -2.390891 2.278920 0.105780 0.031779 0.029991 0.095238 0.005392 -0.210778 0.006324 0.026786 -0.005776 0.019833 -2.289082 3.108386 -0.337591 0.379574 0.012474 0.252284 0.003884 -0.218819 0.004218 0.023412 -0.005067 0.020171 0.000000000 1336387132.809254885 
289.672249079 -2.360635 2.029552 0.105140 0.064371 0.022357 0.118631 -0.027107 -0.224177 -0.002940 -0.043935 0.016305 -0.031027 -2.224834 2.873082 -0.429527 0.407631 -0.002032 0.272358 -0.031376 -0.232276 -0.003220 -0.047302 0.018124 -0.031262 0.000000000 1336387134.000098944 
290.863090992 -2.361636 1.761367 0.085200 0.011225 0.044096 0.082981 -0.019870 -0.238695 -0.002768 0.017242 -0.014618 -0.000870 -2.192697 2.619977 -0.542778 0.351312 0.032540 0.246735 -0.020128 -0.240507 -0.004971 0.017546 -0.014510 -0.000432 0.000000000 1336387135.190940857 
292.053935051 -2.361923 1.476169 0.079762 0.031705 0.026701 0.081750 -0.058826 -0.276162 -0.014585 0.005053 0.009522 -0.064484 -2.154032 2.354505 -0.646063 0.372045 0.016493 0.240306 -0.061058 -0.277496 -0.015647 0.005505 0.010403 -0.063738 0.000000000 1336387136.381784916 
293.046303988 -2.398370 1.198809 0.058175 0.034957 0.038119 0.018047 0.002622 -0.196033 -0.020460 -0.017983 0.000685 0.024884 -2.154997 2.095952 -0.759620 0.376024 0.049068 0.185082 -0.000362 -0.201150 -0.020790 -0.019719 0.002462 0.024847 0.000000000 1336387137.374153852 
294.435621023 -2.391282 0.927701 0.020137 0.011271 0.037839 0.052655 -0.027150 -0.226034 -0.002218 0.010358 -0.001511 -0.000841 -2.115851 1.849620 -0.888931 0.350049 0.039547 0.218472 -0.026473 -0.224886 -0.003654 0.012080 -0.001686 0.000299 0.000000000 1336387138.763470888 
295.626465082 -2.409596 0.657238 0.015690 0.023567 0.036051 0.051633 0.011324 -0.035730 0.002865 -0.012091 -0.000022 0.037443 -2.096104 1.597843 -0.983539 0.364421 0.037539 0.218118 0.012240 -0.042370 0.003364 -0.015377 -0.000061 0.037315 0.000000000 1336387139.954314947 
299.198995113 -2.362363 0.531655 0.021450 -0.015031 0.032507 0.185430 0.129770 -0.020691 0.033588 -0.019511 0.007018 0.188941 -2.023479 1.464694 -1.027869 0.311195 -0.010345 0.342553 0.123324 -0.032853 0.035324 -0.024058 0.012806 0.187781 0.000000000 1336387143.526844978 
300.985260010 -2.126073 0.539297 0.074429 -0.038268 0.048185 0.523069 0.108844 -0.038109 0.032391 -0.026745 0.001914 0.187166 -1.791155 1.467719 -0.983494 0.247956 -0.088869 0.669920 0.104458 -0.048917 0.034697 -0.030879 0.006659 0.186133 0.000000000 1336387145.313109875 
303.069235086 -1.888507 0.587659 0.133913 -0.072801 0.063103 0.913468 0.052665 -0.001134 0.037268 -0.027179 0.005756 0.155703 -1.551943 1.508492 -0.919274 0.132189 -0.161913 1.054261 0.052526 -0.011454 0.039548 -0.032197 0.008799 0.154705 0.000000000 1336387147.397084951 
306.344053984 -1.782731 0.733169 0.244789 -0.121787 0.109434 1.423562 -0.013480 -0.060516 -0.006975 0.004015 -0.006117 0.021529 -1.430755 1.612012 -0.769719 -0.069352 -0.176723 1.568953 -0.015058 -0.067089 -0.006201 0.000877 -0.005033 0.021215 0.000000000 1336387150.671903849 
309.817347050 -1.580248 0.656256 0.251380 -0.099090 0.097097 1.500720 0.011081 -0.072753 0.007475 -0.000687 0.005753 0.013719 -1.196897 1.561032 -0.784170 -0.079482 -0.188562 1.645015 0.009332 -0.078826 0.009173 -0.003544 0.007045 0.013692 0.000000000 1336387154.145196915 
312.893694162 -1.357668 0.679021 0.292889 -0.097209 0.118805 1.541246 0.005574 -0.089830 -0.008533 -0.005828 -0.003007 0.004923 -0.959498 1.598054 -0.732243 -0.097988 -0.163459 1.685815 0.004068 -0.098072 -0.007250 -0.009782 -0.001936 0.005041 0.000000000 1336387157.221544027 
315.771563053 -1.097627 0.687348 0.291634 -0.112192 0.111555 1.556280 0.021118 -0.151682 -0.007137 -0.007822 0.017156 -0.011920 -0.679640 1.640891 -0.723582 -0.128604 -0.167566 1.701010 0.017593 -0.161253 -0.004925 -0.012233 0.019443 -0.011886 0.000000000 1336387160.099412918 
317.458590984 -0.841482 0.720896 0.304248 -0.128015 0.138035 1.532842 0.064376 -0.041435 0.004389 -0.007756 -0.017847 0.076997 -0.414299 1.700671 -0.692355 -0.145217 -0.137559 1.676698 0.061779 -0.054189 0.006416 -0.014220 -0.014924 0.076997 0.000000000 1336387161.786440849 
319.741039991 -0.743391 0.865844 0.305831 -0.119023 0.117721 1.713531 0.162045 0.032390 0.059797 -0.038343 0.023120 0.190554 -0.309006 1.847860 -0.640939 -0.200068 -0.143764 1.857359 0.156296 0.019381 0.062414 -0.044556 0.028938 0.190180 0.000000000 1336387164.068889856 
321.229595184 -0.836696 1.104247 0.359585 -0.138833 0.180580 1.995404 0.145897 0.005505 0.040730 -0.014583 -0.019137 0.242079 -0.415466 2.043789 -0.523167 -0.297443 -0.040793 2.125733 0.143716 -0.007424 0.041900 -0.020993 -0.014501 0.241536 0.000000000 1336387165.557445049 
322.916623116 -0.958429 1.328097 0.381059 -0.079211 0.188445 2.412101 0.180611 0.055826 0.042300 -0.053583 0.023547 0.273017 -0.549004 2.242610 -0.442086 -0.324895 0.055242 2.522607 0.178883 0.040281 0.043646 -0.062310 0.028728 0.271572 0.000000000 1336387167.244472980 
324.206703186 -1.186590 1.429979 0.385249 -0.077691 0.234436 2.770668 0.055036 -0.010099 0.025997 -0.012027 0.000843 0.105780 -0.777331 2.322732 -0.418112 -0.370402 0.197485 2.847733 0.055625 -0.018596 0.026981 -0.016925 0.002776 0.105091 0.000000000 1336387168.534553051 
327.977581978 -1.385514 1.539919 0.434977 -0.024036 0.249023 -3.101781 -0.004177 -0.081964 0.004942 0.001790 -0.001418 0.009979 -0.988503 2.416451 -0.341379 -0.333489 0.333718 -3.049116 -0.004870 -0.089360 0.005780 -0.002380 -0.000994 0.009921 0.000000000 1336387172.305431843 
330.855453014 -1.388144 1.775473 0.457213 -0.011557 0.245529 -3.072083 -0.013122 -0.166336 -0.009621 -0.018345 -0.003408 -0.012445 -1.029836 2.651190 -0.242402 -0.330505 0.340224 -3.019504 -0.014621 -0.172292 -0.008918 -0.021131 -0.002683 -0.012120 0.000000000 1336387175.183302879 
332.542481184 -1.383074 2.057288 0.449997 -0.047739 0.239482 -3.093625 -0.010789 -0.219366 -0.020141 0.016268 0.001198 -0.010946 -1.067362 2.928497 -0.158666 -0.372405 0.329252 -3.038390 -0.010961 -0.223773 -0.020662 0.014595 0.001241 -0.010158 0.000000000 1336387176.870331049 
333.733325958 -1.380450 2.319793 0.441881 -0.031558 0.240264 -3.107100 0.011437 -0.162498 -0.012685 -0.011816 0.002289 -0.002400 -1.105382 3.183102 -0.084381 -0.359027 0.326203 -3.050852 0.008516 -0.174379 -0.009550 -0.018937 0.003836 -0.002748 0.000000000 1336387178.061175823 
335.321115017 -1.404142 2.577649 0.425914 -0.051282 0.243774 -3.111142 0.014473 -0.210924 -0.006366 0.032228 -0.005500 0.007641 -1.168626 3.442991 -0.010008 -0.391203 0.330367 -3.057434 0.009521 -0.235342 -0.002771 0.016467 -0.002716 0.006372 0.000000000 1336387179.648964882 
336.710432053 -1.434063 2.869981 0.427067 -0.003776 0.236671 -3.099834 -0.010651 -0.181872 -0.003394 -0.015586 0.005444 -0.021979 -1.245774 3.741293 0.100265 -0.365009 0.330238 -3.047261 -0.012254 -0.202573 -0.001298 -0.029111 0.005697 -0.023213 0.000000000 1336387181.038281918 
338.099749088 -1.429358 3.123092 0.426881 -0.032812 0.244007 -3.131330 0.003638 -0.178531 0.002811 0.023063 -0.004354 0.003397 -1.286451 4.002162 0.199225 -0.416535 0.325936 -3.082044 0.002597 -0.199648 0.000959 0.009351 -0.003782 0.002127 0.000000000 1336387182.427598953 
339.489068031 -1.439714 3.370774 0.437344 0.000452 0.238113 -3.126272 0.005188 -0.180481 -0.013743 -0.007648 0.005986 -0.021230 -1.341186 4.252467 0.305540 -0.401914 0.322322 -3.076954 -0.003122 -0.198234 -0.013455 -0.018596 0.010677 -0.022202 0.000000000 1336387183.816917896 
340.977620125 -1.446481 3.639347 0.415524 -0.018618 0.246917 3.124329 -0.000336 -0.241839 -0.019720 0.011984 -0.014218 -0.008699 -1.385496 4.529586 0.399014 -0.441601 0.323800 -3.115593 -0.007540 -0.241217 -0.020319 0.013609 -0.010019 -0.008010 0.000000000 1336387185.305469990 
342.069226980 -1.437502 3.903580 0.399509 -0.007849 0.231211 3.114872 0.042626 -0.162821 -0.016218 -0.018153 0.000108 0.028866 -1.413547 4.776474 0.489311 -0.427850 0.310173 -3.118985 0.037468 -0.166062 -0.016790 -0.018838 0.003510 0.029051 0.000000000 1336387186.397076845 
343.657018185 -1.491013 4.163822 0.360910 -0.025877 0.231495 -3.121226 0.046015 -0.203869 -0.000043 -0.001696 0.003589 0.029982 -1.501840 5.025507 0.552236 -0.444598 0.334124 -3.077012 0.038919 -0.208536 0.001394 -0.002648 0.008308 0.030634 0.000000000 1336387187.984868050 
344.947098017 -1.555683 4.425480 0.353859 -0.018949 0.236949 -3.081571 -0.018434 -0.255234 -0.003068 0.007479 -0.019741 -0.007373 -1.603195 5.261559 0.646612 -0.436922 0.360626 -3.043813 -0.023221 -0.260823 -0.002682 0.006100 -0.016867 -0.006417 0.000000000 1336387189.274947882 
346.038705111 -1.553324 4.704753 0.360460 -0.012625 0.215244 -3.089388 0.060575 -0.225433 -0.007434 -0.040106 0.007659 0.053223 -1.646273 5.517785 0.765804 -0.429801 0.340979 -3.042280 0.052859 -0.228914 -0.005846 -0.040495 0.012608 0.053571 0.000000000 1336387190.366554976 
347.130311012 -1.629610 4.947270 0.341445 -0.043687 0.223969 -3.029914 0.002703 -0.307985 0.001868 0.000107 0.015277 -0.029570 -1.755889 5.737816 0.839170 -0.456473 0.377445 -2.991279 -0.006453 -0.311770 0.004481 -0.000813 0.020677 -0.028841 0.000000000 1336387191.458160877 
348.122680187 -1.669585 5.249962 0.355669 -0.050416 0.237731 -3.060758 -0.035655 -0.299875 -0.022952 0.031978 -0.022047 -0.031814 -1.842444 6.003605 0.972016 -0.470885 0.383011 -3.028726 -0.038452 -0.312250 -0.021575 0.025465 -0.020676 -0.031898 0.000000000 1336387192.450530052 
349.015813112 -1.658781 5.520238 0.356388 -0.028449 0.216544 -3.088793 -0.004183 -0.148435 -0.032423 -0.008886 0.001554 -0.024936 -1.880374 6.258225 1.086276 -0.454931 0.353572 -3.046852 -0.007523 -0.154268 -0.032606 -0.011531 0.003345 -0.024945 0.000000000 1336387193.343662977 
350.702841043 -1.654989 5.772660 0.311462 -0.052681 0.217773 -3.131938 0.005545 -0.087845 0.001192 -0.004026 -0.000636 -0.013200 -1.915309 6.514022 1.151597 -0.488787 0.339857 -3.089580 0.004611 -0.091960 0.001512 -0.005929 -0.000096 -0.013027 0.000000000 1336387195.030690908 
353.679949045 -1.677367 6.033429 0.324802 -0.073278 0.213645 3.111193 -0.092476 0.001696 -0.019435 0.008812 0.003254 -0.168526 -1.984808 6.750330 1.271967 -0.518111 0.321194 -3.125524 -0.094958 -0.008614 -0.019122 0.003496 0.002048 -0.168190 0.000000000 1336387198.007798910 
356.061635971 -1.452399 6.025949 0.326096 -0.130613 0.175670 2.703719 -0.081017 0.016533 -0.050164 0.036236 0.020910 -0.192652 -1.761609 6.794298 1.315464 -0.585224 0.111717 2.807211 -0.084757 0.005867 -0.052101 0.030774 0.019891 -0.192739 0.000000000 1336387200.389485836 
358.443322182 -1.270731 5.914968 0.238136 -0.109478 0.148916 2.236896 -0.024387 -0.046012 -0.020459 0.017404 0.002842 -0.072090 -1.541735 6.778139 1.227505 -0.502449 -0.104085 2.398692 -0.027614 -0.059416 -0.020027 0.010845 0.002963 -0.072261 0.000000000 1336387202.771172047 
361.221956015 -1.120621 5.939684 0.206122 -0.088669 0.132042 2.035145 -0.038202 -0.200906 -0.017786 -0.022637 -0.017138 -0.063824 -1.367176 6.850661 1.250104 -0.444441 -0.191316 2.215599 -0.043002 -0.217704 -0.016040 -0.030107 -0.015652 -0.064080 0.000000000 1336387205.549805880 
362.611273050 -0.846521 6.018146 0.213214 -0.131209 0.099991 1.948530 -0.043840 -0.251701 -0.012001 0.011368 -0.000737 -0.062863 -1.093455 6.956967 1.346662 -0.471246 -0.248704 2.142378 -0.030493 -0.247359 -0.010660 0.016082 -0.007654 -0.061661 0.000000000 1336387206.939122915 
363.702881098 -0.575017 6.077112 0.240835 -0.125299 0.089992 1.880329 0.009736 -0.213469 -0.035033 0.004903 0.021147 -0.026160 -0.854270 7.039608 1.447236 -0.438490 -0.286286 2.083831 0.006999 -0.220265 -0.034893 0.003094 0.022375 -0.025488 0.000000000 1336387208.030730963 
364.893723011 -0.333076 6.165703 0.230209 -0.122506 0.111032 1.846071 -0.057291 -0.003320 -0.015173 0.005425 -0.000852 -0.097279 -0.625690 7.153653 1.520332 -0.423240 -0.274824 2.043530 -0.059629 -0.012078 -0.015698 0.001519 -0.001212 -0.097366 0.000000000 1336387209.221572876 
367.970067978 -0.268864 5.996635 0.204936 -0.132924 0.067541 1.548756 -0.061004 -0.115398 -0.024812 0.024189 -0.000809 -0.099575 -0.501034 7.027868 1.442861 -0.322798 -0.388938 1.750248 -0.065568 -0.119936 -0.028258 0.022839 0.001157 -0.098766 0.000000000 1336387212.297917843 
369.855570078 -0.049609 5.875829 0.195206 -0.097498 0.040124 1.362738 -0.197223 -0.192808 -0.050876 0.025899 0.018707 -0.303832 -0.251534 6.948692 1.415605 -0.200449 -0.439052 1.554247 -0.182898 -0.195465 -0.054165 0.028523 0.011941 -0.302178 0.000000000 1336387214.183419943 
370.748702049 0.085816 5.666189 0.173835 -0.081562 0.029192 1.090929 -0.035994 0.008218 -0.021984 0.002974 -0.001674 -0.077639 -0.073204 6.803239 1.334718 -0.042107 -0.464818 1.255156 -0.033936 -0.004496 -0.020677 -0.002298 -0.004471 -0.077880 0.000000000 1336387215.076551914 
373.924283981 0.014075 5.572366 0.105495 -0.076759 0.003134 0.845666 -0.070717 0.019658 -0.033343 0.022193 0.006139 -0.112509 -0.077875 6.734076 1.228303 0.075123 -0.474021 0.977403 -0.068937 0.004838 -0.032284 0.016508 0.002831 -0.113346 0.000000000 1336387218.252133846 
376.702919006 -0.151890 5.456489 0.009548 -0.012333 -0.003592 0.532666 -0.087143 0.050456 -0.046279 0.015335 -0.000076 -0.138818 -0.167295 6.637510 1.062175 0.272031 -0.418443 0.633246 -0.089214 0.009906 -0.046002 -0.001148 -0.005109 -0.140246 0.000000000 1336387221.030768871 
378.886132002 -0.370770 5.453875 -0.093524 0.022780 -0.007276 0.229615 0.005471 0.032926 -0.046281 0.002029 0.004089 -0.053014 -0.309270 6.592605 0.899949 0.383827 -0.329146 0.318097 -0.000601 0.018826 -0.046863 -0.003758 0.005490 -0.053222 0.000000000 1336387223.213981867 
382.160950184 -0.377587 5.566530 -0.242456 0.030340 0.010155 0.056368 -0.004392 -0.137922 -0.062022 0.042611 -0.002549 -0.043263 -0.310293 6.712958 0.786497 0.418235 -0.243469 0.158707 -0.017881 -0.150539 -0.067186 0.038386 0.002687 -0.042810 0.000000000 1336387226.488800049 
383.847978115 -0.373192 5.337015 -0.354018 0.101403 0.008042 -0.016717 -0.016311 -0.096801 0.019690 -0.023456 -0.010581 -0.014594 -0.260591 6.532506 0.578600 0.497889 -0.209505 0.093129 -0.022340 -0.117373 0.021749 -0.030863 -0.008565 -0.014883 0.000000000 1336387228.175827980 
386.229664087 -0.415758 5.103582 -0.330389 0.045201 -0.013518 -0.053842 0.021448 -0.039147 0.013301 -0.004753 0.007341 0.019220 -0.269049 6.260193 0.481466 0.432733 -0.210327 0.051323 0.013823 -0.057938 0.014049 -0.011285 0.010986 0.018917 0.000000000 1336387230.557513952 
389.306010008 -0.356932 4.978079 -0.294065 0.029696 0.006399 0.006233 -0.000260 -0.093788 -0.019027 -0.002429 0.008448 -0.010129 -0.210883 6.083012 0.455619 0.382973 -0.203550 0.119729 -0.005242 -0.107700 -0.017908 -0.006943 0.010219 -0.010421 0.000000000 1336387233.633859873 
391.687697172 -0.356501 4.756148 -0.345989 0.023759 0.027226 -0.017287 -0.038655 -0.133096 0.003126 0.013662 -0.017479 -0.024799 -0.169330 5.864423 0.320477 0.369375 -0.171681 0.105603 -0.049287 -0.144707 0.004530 0.010101 -0.013564 -0.024495 0.000000000 1336387236.015547037 
393.473961115 -0.429627 4.519567 -0.344176 0.046925 -0.002963 -0.062293 0.023460 -0.120893 -0.015732 -0.018644 0.014340 0.008156 -0.215303 5.614210 0.220922 0.395654 -0.178273 0.055258 0.013218 -0.127569 -0.014164 -0.020202 0.018379 0.008410 0.000000000 1336387237.801810980 
395.458700180 -0.397859 4.278910 -0.386482 0.009882 0.024707 -0.044789 0.023459 -0.125935 0.007015 -0.003764 -0.012650 0.046933 -0.155348 5.394390 0.104008 0.350372 -0.150969 0.085048 0.016272 -0.143395 0.010620 -0.009166 -0.009390 0.046896 0.000000000 1336387239.786550045 
397.641911983 -0.358716 4.001798 -0.375153 0.004138 -0.004048 0.057359 -0.038523 -0.231700 -0.005932 0.003948 0.020240 -0.045041 -0.081860 5.097560 0.024645 0.315304 -0.204714 0.176009 -0.053516 -0.269477 0.000182 -0.009753 0.024797 -0.046866 0.000000000 1336387241.969761848 
398.733520031 -0.386170 3.746908 -0.382846 0.008642 0.018254 0.008288 -0.049305 -0.188080 -0.024563 0.021370 -0.010955 -0.024205 -0.070976 4.815383 -0.076362 0.312803 -0.162952 0.135253 -0.055528 -0.220924 -0.020356 0.009706 -0.009665 -0.025176 0.000000000 1336387243.061369896 
400.023599148 -0.448372 3.504029 -0.415462 0.035635 0.004383 -0.023056 0.024102 -0.119420 -0.011021 -0.004896 0.005209 0.031815 -0.087426 4.547621 -0.199182 0.330866 -0.164725 0.100037 0.013147 -0.138531 -0.009959 -0.011516 0.009875 0.031245 0.000000000 1336387244.351449013 
402.008337975 -0.406125 3.266903 -0.445976 0.026126 0.012457 0.040418 -0.000749 -0.121382 0.038486 0.008907 -0.000728 0.047416 -0.018863 4.299615 -0.301456 0.296548 -0.165967 0.165958 0.005114 -0.170227 0.041253 -0.009787 -0.001970 0.045593 0.000000000 1336387246.336187840 
403.596130133 -0.398765 3.072781 -0.389913 0.041131 0.009302 0.115652 0.019338 -0.218668 0.038430 -0.016876 0.021050 0.015922 0.037562 4.027570 -0.316230 0.268810 -0.189705 0.235519 0.001818 -0.240050 0.035348 -0.024279 0.028758 0.015967 0.000000000 1336387247.923979998 
