%time,field.header.seq,field.header.stamp,field.header.frame_id,field.num_matches,field.num_inliers,field.runtime
1336386951106670856,812,1336386951106670856,,350,334,0.115525513
1336386951205907822,813,1336386951205907822,,340,327,0.100474372
1336386951305145025,814,1336386951305145025,,334,314,0.105398179
1336386951404381990,815,1336386951404381990,,335,318,0.100286494
1336386951503618956,816,1336386951503618956,,328,309,0.101731585
1336386951602855921,817,1336386951602855921,,325,306,0.095813581
1336386951702091932,818,1336386951702091932,,321,302,0.103172893
1336386951801329851,819,1336386951801329851,,335,314,0.102665013
1336386951900567055,820,1336386951900567055,,313,301,0.104395047
1336386951999802828,821,1336386951999802828,,322,307,0.10119904
1336386952099040031,822,1336386952099040031,,315,300,0.100971433
1336386952198276997,823,1336386952198276997,,335,320,0.094371989
1336386952297514915,824,1336386952297514915,,330,314,0.099325688
1336386952495988846,825,1336386952495988846,,330,316,0.070441363
1336386952595224857,826,1336386952595224857,,345,327,0.100710781
1336386952694461823,827,1336386952694461823,,357,341,0.107090291
1336386952793699026,828,1336386952793699026,,357,332,0.111358579
1336386952892935991,829,1336386952892935991,,359,347,0.104533755
1336386952992172956,830,1336386952992172956,,366,351,0.114291625
1336386953091409922,831,1336386953091409922,,368,343,0.115193976
1336386953289883852,832,1336386953289883852,,357,340,0.104645151
1336386953389121056,833,1336386953389121056,,361,348,0.113155591
1336386953488358021,834,1336386953488358021,,367,342,0.111810098
1336386953587594986,835,1336386953587594986,,372,355,0.114814319
1336386953686831951,836,1336386953686831951,,367,348,0.120871447
1336386953885305882,837,1336386953885305882,,376,355,0.114904552
1336386953984542847,838,1336386953984542847,,378,363,0.124205322
1336386954083778858,839,1336386954083778858,,382,356,0.116827216
1336386954183015823,840,1336386954183015823,,377,356,0.113546564
1336386954282253027,841,1336386954282253027,,375,358,0.110890846
1336386954480726957,842,1336386954480726957,,375,362,0.113298626
1336386954579963923,843,1336386954579963923,,379,352,0.117837331
1336386954679199934,844,1336386954679199934,,381,352,0.12069684
1336386954778437853,845,1336386954778437853,,394,374,0.116008956
1336386954877675056,846,1336386954877675056,,379,357,0.121061833
1336386955076148987,847,1336386955076148987,,383,364,0.115755432
1336386955175385952,848,1336386955175385952,,391,367,0.123546787
1336386955274622917,849,1336386955274622917,,405,385,0.116192922
1336386955373859882,850,1336386955373859882,,400,390,0.09303648
1336386955473095894,851,1336386955473095894,,395,381,0.156496643
1336386955671571016,852,1336386955671571016,,391,371,0.127191665
1336386955770807028,853,1336386955770807028,,408,387,0.113351706
1336386955870043993,854,1336386955870043993,,411,391,0.148097463
1336386956068517923,855,1336386956068517923,,414,392,0.120728621
1336386956167754889,856,1336386956167754889,,422,403,0.13477098
1336386956266991854,857,1336386956266991854,,429,405,0.10144656
1336386956366229057,858,1336386956366229057,,427,406,0.166761148
1336386956564702988,859,1336386956564702988,,426,399,0.127617765
1336386956663939953,860,1336386956663939953,,428,413,0.137524332
1336386956862413883,861,1336386956862413883,,436,411,0.141590979
1336386956961650848,862,1336386956961650848,,445,415,0.138640467
1336386957160123825,863,1336386957160123825,,437,419,0.128327629
1336386957259361982,864,1336386957259361982,,443,428,0.130754692
1336386957358597994,865,1336386957358597994,,443,425,0.139705192
1336386957557071924,866,1336386957557071924,,441,415,0.136941158
1336386957656308889,867,1336386957656308889,,449,432,0.140458644
1336386957854783058,868,1336386957854783058,,444,416,0.136760968
1336386957954020023,869,1336386957954020023,,462,446,0.130774308
1336386958053256989,870,1336386958053256989,,451,432,0.136716622
1336386958251729965,871,1336386958251729965,,447,422,0.130875791
1336386958350968838,872,1336386958350968838,,460,435,0.146858688
1336386958549442053,873,1336386958549442053,,454,439,0.140841863
1336386958648679018,874,1336386958648679018,,468,449,0.140956752
1336386958847152948,875,1336386958847152948,,461,441,0.126645716
1336386958946388960,876,1336386958946388960,,465,444,0.131859994
1336386959045627832,877,1336386959045627832,,461,446,0.147344435
1336386959244099855,878,1336386959244099855,,461,448,0.137533412
1336386959343336821,879,1336386959343336821,,462,449,0.150588145
1336386959541810989,880,1336386959541810989,,454,442,0.135952133
1336386959641047955,881,1336386959641047955,,466,448,0.144727204
1336386959839521885,882,1336386959839521885,,455,442,0.132192088
1336386959938757896,883,1336386959938757896,,468,452,0.14228765
1336386960037996054,884,1336386960037996054,,461,442,0.156593098
1336386960236469984,885,1336386960236469984,,465,448,0.137239936
1336386960335706949,886,1336386960335706949,,476,451,0.140669215
1336386960534180880,887,1336386960534180880,,460,442,0.140982522
1336386960633417845,888,1336386960633417845,,465,447,0.155534513
1336386960831892967,889,1336386960831892967,,456,438,0.141592935
1336386960931128025,890,1336386960931128025,,467,452,0.143959438
1336386961129601955,891,1336386961129601955,,469,447,0.151169714
1336386961328075886,892,1336386961328075886,,463,440,0.151491194
1336386961427312851,893,1336386961427312851,,480,459,0.15260544
1336386961625787020,894,1336386961625787020,,477,462,0.161509646
1336386961725023985,895,1336386961725023985,,480,458,0.144672515
1336386961923496962,896,1336386961923496962,,469,458,0.151232362
1336386962022734880,897,1336386962022734880,,494,479,0.148169399
1336386962221207857,898,1336386962221207857,,484,464,0.155627189
1336386962320444822,899,1336386962320444822,,507,494,0.159013798
1336386962518918991,900,1336386962518918991,,512,496,0.150924571
1336386962618155956,901,1336386962618155956,,505,492,0.168219226
1336386962816629887,902,1336386962816629887,,513,497,0.131226324
1336386963015104055,903,1336386963015104055,,511,494,0.169782483
1336386963213577986,904,1336386963213577986,,506,491,0.157432031
1336386963312814951,905,1336386963312814951,,511,499,0.159549618
1336386963511287928,906,1336386963511287928,,494,478,0.151071026
1336386963610524893,907,1336386963610524893,,500,486,0.157038471
1336386963808998823,908,1336386963808998823,,490,473,0.130773056
1336386963908236027,909,1336386963908236027,,498,480,0.177800544
1336386964106709957,910,1336386964106709957,,487,461,0.147348418
1336386964305183887,911,1336386964305183887,,476,460,0.147759289
1336386964404420853,912,1336386964404420853,,466,455,0.149783994
1336386964602895021,913,1336386964602895021,,475,453,0.159378019
1336386964702131987,914,1336386964702131987,,470,458,0.111402155
1336386964801367998,915,1336386964801367998,,468,448,0.188114422
1336386964999842882,916,1336386964999842882,,473,463,0.154754526
1336386965198315859,917,1336386965198315859,,471,461,0.145276365
1336386965297554016,918,1336386965297554016,,466,461,0.15201109
1336386965496026993,919,1336386965496026993,,453,439,0.141388162
1336386965595263958,920,1336386965595263958,,458,447,0.149467053
1336386965793738842,921,1336386965793738842,,453,442,0.140787873
1336386965892974854,922,1336386965892974854,,453,443,0.145530029
1336386966091449022,923,1336386966091449022,,456,443,0.070398965
1336386966190685987,924,1336386966190685987,,455,440,0.151386709
1336386966389159918,925,1336386966389159918,,451,435,0.144219461
1336386966488396883,926,1336386966488396883,,448,438,0.137444083
1336386966686871052,927,1336386966686871052,,434,426,0.141402058
1336386966786108017,928,1336386966786108017,,426,415,0.144359
1336386966984580994,929,1336386966984580994,,429,422,0.131020294
1336386967083818913,930,1336386967083818913,,431,421,0.141865035
1336386967183054924,931,1336386967183054924,,425,415,0.143012673
1336386967381528854,932,1336386967381528854,,426,413,0.131025182
1336386967480766058,933,1336386967480766058,,422,410,0.139518439
1336386967679239988,934,1336386967679239988,,429,415,0.150971291
1336386967778477907,935,1336386967778477907,,429,415,0.135224598
1336386967976950884,936,1336386967976950884,,424,406,0.144463061
1336386968076187849,937,1336386968076187849,,420,408,0.132739507
1336386968175426006,938,1336386968175426006,,414,400,0.149660022
1336386968373898029,939,1336386968373898029,,417,400,0.140812249
1336386968473135948,940,1336386968473135948,,425,411,0.102997805
1336386968671608925,941,1336386968671608925,,413,398,0.144136902
1336386968770845890,942,1336386968770845890,,421,402,0.138243418
1336386968969319820,943,1336386968969319820,,419,408,0.137959373
1336386969068557024,944,1336386969068557024,,427,411,0.13074295
1336386969167793989,945,1336386969167793989,,416,398,0.137097395
1336386969366266966,946,1336386969366266966,,397,386,0.133724686
1336386969465504885,947,1336386969465504885,,410,401,0.123219999
1336386969564741850,948,1336386969564741850,,408,398,0.15199349
1336386969763214827,949,1336386969763214827,,401,390,0.135683106
1336386969862452030,950,1336386969862452030,,404,395,0.110702556
1336386969961689949,951,1336386969961689949,,408,395,0.158758319
1336386970160163879,952,1336386970160163879,,397,387,0.13199842
1336386970259400845,953,1336386970259400845,,401,382,0.135907154
1336386970457873821,954,1336386970457873821,,389,376,0.1310967
1336386970557111025,955,1336386970557111025,,389,376,0.1426342
1336386970755584955,956,1336386970755584955,,381,374,0.129631504
1336386970854821920,957,1336386970854821920,,397,390,0.131039287
1336386970954058886,958,1336386970954058886,,392,377,0.134196605
1336386971152533054,959,1336386971152533054,,378,367,0.136057663
1336386971251770020,960,1336386971251770020,,410,399,0.133095276
1336386971351006031,961,1336386971351006031,,414,405,0.14671391
1336386971549480915,962,1336386971549480915,,400,390,0.141654814
1336386971648717880,963,1336386971648717880,,421,406,0.144174969
1336386971847192049,964,1336386971847192049,,420,404,0.135808335
1336386971946427822,965,1336386971946427822,,446,435,0.15019752
1336386972144901991,966,1336386972144901991,,442,428,0.146372314
1336386972244139910,967,1336386972244139910,,462,447,0.145385737
1336386972442612886,968,1336386972442612886,,456,441,0.149955804
1336386972541849852,969,1336386972541849852,,471,451,0.150891322
1336386972740324020,970,1336386972740324020,,467,446,0.151881959
1336386972839560986,971,1336386972839560986,,480,471,0.166021389
1336386973038033962,972,1336386973038033962,,476,464,0.148743144
1336386973236508846,973,1336386973236508846,,482,466,0.167570752
1336386973335744858,974,1336386973335744858,,487,471,0.154291964
1336386973534219027,975,1336386973534219027,,479,466,0.14565267
1336386973633455992,976,1336386973633455992,,491,480,0.187007928
1336386973831929922,977,1336386973831929922,,485,472,0.158102856
1336386974030403852,978,1336386974030403852,,499,476,0.158190999
1336386974129641056,979,1336386974129641056,,506,490,0.174819017
1336386974328114986,980,1336386974328114986,,508,490,0.159622673
1336386974526588917,981,1336386974526588917,,508,495,0.144043177
1336386974625825882,982,1336386974625825882,,534,518,0.198422856
1336386974824298859,983,1336386974824298859,,531,510,0.168517449
1336386975022773027,984,1336386975022773027,,538,518,0.188508891
1336386975221246958,985,1336386975221246958,,554,542,0.167178174
1336386975419720888,986,1336386975419720888,,566,544,0.160968235
1336386975518957853,987,1336386975518957853,,573,563,0.208225568
1336386975717432022,988,1336386975717432022,,571,557,0.189685362
1336386975915906906,989,1336386975915906906,,576,561,0.187432778
1336386976114378929,990,1336386976114378929,,576,558,0.179578912
1336386976312852859,991,1336386976312852859,,580,563,0.189384209
1336386976511327028,992,1336386976511327028,,583,573,0.185608449
1336386976709801912,993,1336386976709801912,,581,572,0.191009556
1336386976908274889,994,1336386976908274889,,570,557,0.188011197
1336386977106749058,995,1336386977106749058,,562,539,0.18681091
1336386977305222988,996,1336386977305222988,,559,542,0.186989138
1336386977503696918,997,1336386977503696918,,563,547,0.187063036
1336386977702169895,998,1336386977702169895,,559,547,0.187176245
1336386977900645018,999,1336386977900645018,,569,554,0.160991072
1336386977999881029,1000,1336386977999881029,,589,576,0.224328107
1336386978297591925,1001,1336386978297591925,,579,557,0.183976816
1336386978496067047,1002,1336386978496067047,,585,567,0.197207341
1336386978694540024,1003,1336386978694540024,,591,572,0.187747341
1336386978893014908,1004,1336386978893014908,,612,592,0.186765999
1336386979091488838,1005,1336386979091488838,,602,586,0.190081016
1336386979289962053,1006,1336386979289962053,,599,582,0.206745424
1336386979488435030,1007,1336386979488435030,,600,585,0.178952224
1336386979686909914,1008,1336386979686909914,,601,583,0.190609994
1336386979885382891,1009,1336386979885382891,,597,575,0.197650486
1336386980083856821,1010,1336386980083856821,,586,572,0.187351055
1336386980282331944,1011,1336386980282331944,,586,563,0.179097774
1336386980480804920,1012,1336386980480804920,,583,565,0.183904811
1336386980580041885,1013,1336386980580041885,,602,587,0.201544901
1336386980778516054,1014,1336386980778516054,,591,564,0.187322914
1336386980976989031,1015,1336386980976989031,,589,572,0.186875859
1336386981175463915,1016,1336386981175463915,,604,583,0.187063383
1336386981373937845,1017,1336386981373937845,,601,586,0.18684436
1336386981572410822,1018,1336386981572410822,,615,598,0.189672097
1336386981770884991,1019,1336386981770884991,,625,601,0.197396885
1336386981969358921,1020,1336386981969358921,,614,593,0.196810643
1336386982167832851,1021,1336386982167832851,,608,584,0.159148174
1336386982366307020,1022,1336386982366307020,,622,608,0.187040546
1336386982564780951,1023,1336386982564780951,,615,605,0.18975744
1336386982763254881,1024,1336386982763254881,,617,596,0.196693657
1336386982961729050,1025,1336386982961729050,,617,598,0.171092636
1336386983060966969,1026,1336386983060966969,,613,600,0.196656643
1336386983259438992,1027,1336386983259438992,,610,595,0.190653156
1336386983457911968,1028,1336386983457911968,,613,596,0.205232311
1336386983656386852,1029,1336386983656386852,,612,598,0.191115366
1336386983854861021,1030,1336386983854861021,,616,596,0.204320393
1336386984053333998,1031,1336386984053333998,,607,586,0.199049967
1336386984251807928,1032,1336386984251807928,,612,592,0.188214085
1336386984450281858,1033,1336386984450281858,,605,587,0.192934802
1336386984648756981,1034,1336386984648756981,,605,591,0.199374165
1336386984847229958,1035,1336386984847229958,,609,595,0.185573876
1336386985045703888,1036,1336386985045703888,,602,582,0.198409869
1336386985244178057,1037,1336386985244178057,,606,587,0.180502775
1336386985442651987,1038,1336386985442651987,,618,594,0.197112003
1336386985641124964,1039,1336386985641124964,,619,600,0.188110306
1336386985839599848,1040,1336386985839599848,,619,590,0.188764999
1336386986038072824,1041,1336386986038072824,,627,609,0.161010835
1336386986137310028,1042,1336386986137310028,,614,592,0.205276382
1336386986335783958,1043,1336386986335783958,,616,595,0.190692896
1336386986534257889,1044,1336386986534257889,,614,589,0.190282578
1336386986732732058,1045,1336386986732732058,,621,598,0.19624227
1336386986931205988,1046,1336386986931205988,,616,591,0.192473779
1336386987129679918,1047,1336386987129679918,,606,584,0.183936312
1336386987328153849,1048,1336386987328153849,,619,596,0.181258247
1336386987526628017,1049,1336386987526628017,,609,587,0.187266062
1336386987725100994,1050,1336386987725100994,,608,590,0.186875861
1336386987923574924,1051,1336386987923574924,,605,580,0.195142132
1336386988122048855,1052,1336386988122048855,,615,589,0.197158519
1336386988320523024,1053,1336386988320523024,,607,588,0.187114301
1336386988518996954,1054,1336386988518996954,,609,587,0.203205378
1336386988717470884,1055,1336386988717470884,,619,601,0.191957373
1336386988915945053,1056,1336386988915945053,,626,604,0.195173211
1336386989114418983,1057,1336386989114418983,,613,592,0.199324718
1336386989312892914,1058,1336386989312892914,,597,580,0.195920448
1336386989511365891,1059,1336386989511365891,,592,574,0.198351966
1336386989709841013,1060,1336386989709841013,,586,558,0.18132278
1336386989908313990,1061,1336386989908313990,,604,585,0.178460193
1336386990106787920,1062,1336386990106787920,,606,578,0.186717882
1336386990305261850,1063,1336386990305261850,,613,587,0.196655038
1336386990503736019,1064,1336386990503736019,,615,595,0.181696291
1336386990702208996,1065,1336386990702208996,,609,585,0.194315771
1336386990900682926,1066,1336386990900682926,,586,569,0.192630641
1336386991099156857,1067,1336386991099156857,,588,569,0.197594256
1336386991297631025,1068,1336386991297631025,,602,583,0.188224497
1336386991496104956,1069,1336386991496104956,,608,585,0.198199573
1336386991694578886,1070,1336386991694578886,,603,584,0.199281907
1336386991893053055,1071,1336386991893053055,,620,601,0.20502202
1336386992091526031,1072,1336386992091526031,,614,597,0.180804279
1336386992289999962,1073,1336386992289999962,,618,597,0.182611277
1336386992389236927,1074,1336386992389236927,,615,594,0.234866672
1336386992686947823,1075,1336386992686947823,,614,591,0.201005239
1336386992885421991,1076,1336386992885421991,,617,597,0.193811729
1336386993083896875,1077,1336386993083896875,,615,594,0.183066505
1336386993282369852,1078,1336386993282369852,,615,596,0.199433389
1336386993480844021,1079,1336386993480844021,,620,603,0.196664676
1336386993679317951,1080,1336386993679317951,,620,592,0.19393744
1336386993877790928,1081,1336386993877790928,,620,594,0.192729187
1336386994076264858,1082,1336386994076264858,,606,583,0.193442753
1336386994274739027,1083,1336386994274739027,,618,594,0.190093935
1336386994473212957,1084,1336386994473212957,,616,597,0.191249249
1336386994671686888,1085,1336386994671686888,,616,600,0.1728789
1336386994770925045,1086,1336386994770925045,,620,595,0.225194279
1336386995068634987,1087,1336386995068634987,,618,594,0.206660639
1336386995267108917,1088,1336386995267108917,,615,593,0.189447414
1336386995465581894,1089,1336386995465581894,,605,583,0.17770004
1336386995664057016,1090,1336386995664057016,,595,568,0.194705207
1336386995862529993,1091,1336386995862529993,,587,568,0.201334611
1336386996061003923,1092,1336386996061003923,,616,597,0.189250186
1336386996259479046,1093,1336386996259479046,,621,597,0.205535215
1336386996457952023,1094,1336386996457952023,,611,591,0.192460925
1336386996656425953,1095,1336386996656425953,,617,595,0.19417392
1336386996854899883,1096,1336386996854899883,,614,589,0.187322493
1336386997053374052,1097,1336386997053374052,,618,592,0.183710234
1336386997251847982,1098,1336386997251847982,,610,594,0.186679673
1336386997450320959,1099,1336386997450320959,,609,591,0.188309564
1336386997648794889,1100,1336386997648794889,,605,582,0.201087233
1336386997847270012,1101,1336386997847270012,,616,593,0.196163703
1336386998045742989,1102,1336386998045742989,,615,594,0.199676928
1336386998244217873,1103,1336386998244217873,,613,592,0.180227529
1336386998442689896,1104,1336386998442689896,,610,591,0.186516807
1336386998641166925,1105,1336386998641166925,,608,586,0.205165126
1336386998839638948,1106,1336386998839638948,,614,593,0.187234634
1336386999038111925,1107,1336386999038111925,,623,598,0.190855557
1336386999236587048,1108,1336386999236587048,,617,596,0.189753527
1336386999435060978,1109,1336386999435060978,,623,606,0.195991685
1336386999633533955,1110,1336386999633533955,,621,594,0.182595844
1336386999732770920,1111,1336386999732770920,,616,593,0.194314163
1336386999931244850,1112,1336386999931244850,,614,601,0.190210363
1336387000129719019,1113,1336387000129719019,,616,598,0.191001731
1336387000328192949,1114,1336387000328192949,,606,579,0.187926134
1336387000526666880,1115,1336387000526666880,,597,565,0.186762158
1336387000725142002,1116,1336387000725142002,,583,551,0.171071335
1336387000923614025,1117,1336387000923614025,,566,546,0.177431362
1336387001122088909,1118,1336387001122088909,,559,536,0.170038315
1336387001221324921,1119,1336387001221324921,,548,527,0.168618161
1336387001419798851,1120,1336387001419798851,,534,521,0.174984126
1336387001618273020,1121,1336387001618273020,,521,510,0.151857367
1336387001717509031,1122,1336387001717509031,,518,495,0.186745954
1336387001915983915,1123,1336387001915983915,,509,488,0.159675614
1336387002114456892,1124,1336387002114456892,,500,475,0.1479399
1336387002213693857,1125,1336387002213693857,,500,483,0.156131029
1336387002412168026,1126,1336387002412168026,,474,450,0.146674865
1336387002511404991,1127,1336387002511404991,,470,445,0.163045109
1336387002709878922,1128,1336387002709878922,,455,439,0.146672909
1336387002908352852,1129,1336387002908352852,,433,412,0.080470567
1336387003007590055,1130,1336387003007590055,,431,412,0.14499218
1336387003206063986,1131,1336387003206063986,,412,397,0.133223437
1336387003305300951,1132,1336387003305300951,,411,395,0.133512789
1336387003404536963,1133,1336387003404536963,,388,372,0.131040334
1336387003603011847,1134,1336387003603011847,,376,356,0.119643009
1336387003702247858,1135,1336387003702247858,,362,342,0.111660289
1336387003801486015,1136,1336387003801486015,,359,333,0.114096912
1336387003900722027,1137,1336387003900722027,,343,328,0.118037496
1336387003999959946,1138,1336387003999959946,,328,312,0.101412686
1336387004099195957,1139,1336387004099195957,,333,305,0.116567968
1336387004297669888,1140,1336387004297669888,,310,289,0.112522828
1336387004396908045,1141,1336387004396908045,,301,281,0.10336999
1336387004496144056,1142,1336387004496144056,,300,278,0.101803028
1336387004595381021,1143,1336387004595381021,,289,277,0.091227662
1336387004694617987,1144,1336387004694617987,,277,263,0.090548732
1336387004793854952,1145,1336387004793854952,,287,275,0.093543111
1336387004893091917,1146,1336387004893091917,,282,259,0.093937713
1336387004992328882,1147,1336387004992328882,,282,264,0.092343309
1336387005091565847,1148,1336387005091565847,,282,265,0.096757482
1336387005190801859,1149,1336387005190801859,,282,262,0.092929348
1336387005290038824,1150,1336387005290038824,,274,247,0.083915769
1336387005389276028,1151,1336387005389276028,,279,261,0.06033875
1336387005488513947,1152,1336387005488513947,,279,259,0.091023028
1336387005587749958,1153,1336387005587749958,,277,261,0.088551694
1336387005686986923,1154,1336387005686986923,,280,261,0.100541625
1336387005786224842,1155,1336387005786224842,,276,251,0.089907801
1336387005885460854,1156,1336387005885460854,,285,260,0.08788038
1336387005984698057,1157,1336387005984698057,,272,249,0.071109112
1336387006083935022,1158,1336387006083935022,,260,245,0.090541054
1336387006183171988,1159,1336387006183171988,,248,231,0.060366478
1336387006282408953,1160,1336387006282408953,,251,227,0.097869501
1336387006381644964,1161,1336387006381644964,,238,221,0.086457779
1336387006480881929,1162,1336387006480881929,,233,217,0.092882063
1336387006580119848,1163,1336387006580119848,,236,205,0.060403773
1336387006679357052,1164,1336387006679357052,,242,218,0.096890045
1336387006778592825,1165,1336387006778592825,,204,188,0.060376533
1336387006877830029,1166,1336387006877830029,,198,180,0.083721959
1336387006977066994,1167,1336387006977066994,,193,176,0.070970688
1336387007076303959,1168,1336387007076303959,,183,171,0.073010752
1336387007175540924,1169,1336387007175540924,,187,171,0.070425788
1336387007274652958,1170,1336387007274652958,,170,151,0.068994249
1336387007373890877,1171,1336387007373890877,,154,139,0.061897465
1336387007473126888,1172,1336387007473126888,,151,134,0.060549809
1336387007572363853,1173,1336387007572363853,,153,138,0.070434239
1336387007671601057,1174,1336387007671601057,,147,129,0.060350552
1336387007770838022,1175,1336387007770838022,,143,132,0.060472775
1336387007870074987,1176,1336387007870074987,,135,117,0.060354393
1336387007969311953,1177,1336387007969311953,,143,127,0.060358793
1336387008068548918,1178,1336387008068548918,,141,115,0.060525364
1336387008167785883,1179,1336387008167785883,,142,134,0.067298641
1336387008267022848,1180,1336387008267022848,,140,124,0.070428858
1336387008366258860,1181,1336387008366258860,,134,121,0.06037332
1336387008465495825,1182,1336387008465495825,,139,129,0.070439541
1336387008564733028,1183,1336387008564733028,,149,140,0.071022927
1336387008663970947,1184,1336387008663970947,,147,136,0.070401899
1336387008763207912,1185,1336387008763207912,,149,132,0.060360819
1336387008862445831,1186,1336387008862445831,,148,132,0.070537042
1336387008961681843,1187,1336387008961681843,,160,148,0.070452605
1336387009060919046,1188,1336387009060919046,,160,144,0.070466715
1336387009160155058,1189,1336387009160155058,,163,149,0.070440452
1336387009259392023,1190,1336387009259392023,,167,157,0.070506172
1336387009358628988,1191,1336387009358628988,,174,155,0.071427379
1336387009457865000,1192,1336387009457865000,,175,156,0.070437938
1336387009557102919,1193,1336387009557102919,,195,173,0.071077754
1336387009656339884,1194,1336387009656339884,,182,165,0.080989906
1336387009755578041,1195,1336387009755578041,,199,179,0.070649416
1336387009854814053,1196,1336387009854814053,,196,181,0.070489549
1336387009954049826,1197,1336387009954049826,,188,169,0.070500378
1336387010053287983,1198,1336387010053287983,,186,175,0.060372484
1336387010152524948,1199,1336387010152524948,,182,167,0.063726608
1336387010251761913,1200,1336387010251761913,,177,169,0.070371938
1336387010350997925,1201,1336387010350997925,,184,167,0.070750128
1336387010450234890,1202,1336387010450234890,,182,168,0.070454489
1336387010549471855,1203,1336387010549471855,,178,164,0.070370819
1336387010648710012,1204,1336387010648710012,,179,162,0.070406927
1336387010747946978,1205,1336387010747946978,,167,155,0.07070795
1336387010847183943,1206,1336387010847183943,,166,143,0.070438144
1336387010946419954,1207,1336387010946419954,,157,144,0.060380583
1336387011045656919,1208,1336387011045656919,,159,148,0.060412013
1336387011144893885,1209,1336387011144893885,,153,136,0.060326875
1336387011244130850,1210,1336387011244130850,,155,147,0.070439055
1336387011343366861,1211,1336387011343366861,,143,132,0.06769038
1336387011442605019,1212,1336387011442605019,,146,131,0.060367036
1336387011541842937,1213,1336387011541842937,,140,129,0.06038561
1336387011641078949,1214,1336387011641078949,,138,129,0.070442407
1336387011740314960,1215,1336387011740314960,,142,133,0.060378277
1336387011839551926,1216,1336387011839551926,,135,122,0.060383798
1336387011938789845,1217,1336387011938789845,,135,130,0.067164195
1336387012038025856,1218,1336387012038025856,,134,120,0.060357119
1336387012137264013,1219,1336387012137264013,,142,126,0.074052294
1336387012236500978,1220,1336387012236500978,,147,138,0.060376324
1336387012335736990,1221,1336387012335736990,,140,125,0.060360679
1336387012434973955,1222,1336387012434973955,,148,133,0.060383659
1336387012534210920,1223,1336387012534210920,,146,126,0.070423412
1336387012633447886,1224,1336387012633447886,,138,126,0.071372209
1336387012732686996,1225,1336387012732686996,,146,125,0.060384845
1336387012831922054,1226,1336387012831922054,,144,137,0.060384705
1336387012931159019,1227,1336387012931159019,,139,122,0.063323694
1336387013030395985,1228,1336387013030395985,,147,130,0.065392882
1336387013129632950,1229,1336387013129632950,,141,124,0.070428508
1336387013228869915,1230,1336387013228869915,,152,137,0.07325324
1336387013328106880,1231,1336387013328106880,,151,136,0.070429972
1336387013427342892,1232,1336387013427342892,,153,140,0.050298434
1336387013526581049,1233,1336387013526581049,,155,138,0.070572382
1336387013625816822,1234,1336387013625816822,,149,134,0.080507028
1336387013725054026,1235,1336387013725054026,,153,136,0.063162081
1336387013824290991,1236,1336387013824290991,,147,129,0.082525159
1336387013923528910,1237,1336387013923528910,,154,138,0.060546456
1336387014022764921,1238,1336387014022764921,,153,137,0.060378278
1336387014122001886,1239,1336387014122001886,,145,128,0.070826673
1336387014221237898,1240,1336387014221237898,,152,132,0.070436331
1336387014320477962,1241,1336387014320477962,,158,139,0.081483057
1336387014419713020,1242,1336387014419713020,,154,143,0.060371642
1336387014518949986,1243,1336387014518949986,,158,145,0.060360259
1336387014618186951,1244,1336387014618186951,,169,149,0.070291552
1336387014717423916,1245,1336387014717423916,,162,145,0.070417681
1336387014816660881,1246,1336387014816660881,,157,143,0.070416565
1336387014915896893,1247,1336387014915896893,,160,144,0.06037276
1336387015015133858,1248,1336387015015133858,,158,135,0.070424041
1336387015114370823,1249,1336387015114370823,,153,132,0.060572578
1336387015213608027,1250,1336387015213608027,,156,146,0.070430044
1336387015312844992,1251,1336387015312844992,,167,149,0.060378561
1336387015412081957,1252,1336387015412081957,,163,149,0.070472439
1336387015511319876,1253,1336387015511319876,,165,153,0.070388353
1336387015610556841,1254,1336387015610556841,,173,158,0.073650494
1336387015709792852,1255,1336387015709792852,,168,154,0.070447088
1336387015809030056,1256,1336387015809030056,,161,146,0.070429415
1336387015908267021,1257,1336387015908267021,,161,144,0.060605752
1336387016007503986,1258,1336387016007503986,,168,153,0.070439404
1336387016106739998,1259,1336387016106739998,,157,144,0.070433887
1336387016205977917,1260,1336387016205977917,,156,141,0.077091226
1336387016305214882,1261,1336387016305214882,,157,146,0.070366841
1336387016404451847,1262,1336387016404451847,,160,143,0.073928671
1336387016503687859,1263,1336387016503687859,,174,152,0.060377934
1336387016602926016,1264,1336387016602926016,,165,149,0.083092827
1336387016702162981,1265,1336387016702162981,,186,163,0.070414894
1336387016801400900,1266,1336387016801400900,,165,156,0.077801722
1336387016900635958,1267,1336387016900635958,,184,159,0.070398478
1336387016999873877,1268,1336387016999873877,,177,157,0.073218531
1336387017099109888,1269,1336387017099109888,,165,152,0.070621482
1336387017198346853,1270,1336387017198346853,,169,152,0.070995341
1336387017297584057,1271,1336387017297584057,,175,150,0.07034868
1336387017396821022,1272,1336387017396821022,,185,168,0.082459716
1336387017496057987,1273,1336387017496057987,,192,173,0.070440525
1336387017595294952,1274,1336387017595294952,,182,171,0.074175075
1336387017694531918,1275,1336387017694531918,,184,168,0.080639726
1336387017793768883,1276,1336387017793768883,,195,181,0.076093057
1336387017893005848,1277,1336387017893005848,,199,176,0.080495429
1336387017992243052,1278,1336387017992243052,,206,188,0.070465662
1336387018091480017,1279,1336387018091480017,,208,195,0.070431372
1336387018190716028,1280,1336387018190716028,,214,196,0.077518725
1336387018289952993,1281,1336387018289952993,,210,185,0.07057497
1336387018389190912,1282,1336387018389190912,,221,189,0.080513381
