%time,field.header.seq,field.header.stamp,field.header.frame_id,field.num_matches,field.num_inliers,field.runtime
1336386880.55,300,1336386880.55,,458,433,0.150952438
1336386880.75,301,1336386880.75,,461,432,0.143741745
1336386880.85,302,1336386880.85,,461,438,0.154766954
1336386881.05,303,1336386881.05,,467,441,0.162809603
1336386881.14,304,1336386881.14,,469,447,0.147173812
1336386881.34,305,1336386881.34,,469,441,0.14688453
1336386881.44,306,1336386881.44,,475,448,0.157531273
1336386881.64,307,1336386881.64,,470,443,0.140929864
1336386881.74,308,1336386881.74,,479,455,0.146943403
1336386881.94,309,1336386881.94,,467,433,0.148924316
1336386882.04,310,1336386882.04,,476,447,0.148760607
1336386882.24,311,1336386882.24,,471,445,0.150262407
1336386882.43,312,1336386882.43,,475,445,0.140457736
1336386882.53,313,1336386882.53,,473,441,0.162900462
1336386882.73,314,1336386882.73,,472,445,0.157372388
1336386882.83,315,1336386882.83,,477,458,0.155618742
1336386883.03,316,1336386883.03,,481,455,0.156355638
1336386883.13,317,1336386883.13,,494,460,0.171033272
1336386883.33,318,1336386883.33,,489,465,0.156326371
1336386883.53,319,1336386883.53,,500,475,0.156253392
1336386883.63,320,1336386883.63,,503,471,0.172499165
1336386883.82,321,1336386883.82,,500,472,0.155102758
1336386884.02,322,1336386884.02,,499,474,0.161843207
1336386884.12,323,1336386884.12,,505,469,0.166411102
1336386884.32,324,1336386884.32,,513,484,0.140937967
1336386884.52,325,1336386884.52,,511,481,0.153085597
1336386884.62,326,1336386884.62,,507,478,0.177835252
1336386884.82,327,1336386884.82,,514,484,0.177843355
1336386885.01,328,1336386885.01,,522,497,0.168827475
1336386885.21,329,1336386885.21,,520,494,0.175042369
1336386885.31,330,1336386885.31,,527,502,0.170767734
1336386885.51,331,1336386885.51,,521,491,0.171192371
1336386885.71,332,1336386885.71,,520,498,0.166913756
1336386885.91,333,1336386885.91,,525,504,0.161370588
1336386886.01,334,1336386886.01,,527,513,0.175405897
1336386886.21,335,1336386886.21,,524,496,0.141716275
1336386886.31,336,1336386886.31,,520,490,0.198055635
1336386886.5,337,1336386886.5,,523,493,0.171688381
1336386886.7,338,1336386886.7,,514,486,0.166495125
1336386886.9,339,1336386886.9,,513,491,0.153640485
1336386887.0,340,1336386887.0,,516,495,0.191076813
1336386887.2,341,1336386887.2,,514,482,0.170923205
1336386887.4,342,1336386887.4,,501,459,0.167363318
1336386887.6,343,1336386887.6,,501,476,0.16695245
1336386887.69,344,1336386887.69,,501,473,0.155514396
1336386887.89,345,1336386887.89,,489,459,0.145060068
1336386887.99,346,1336386887.99,,483,450,0.172724967
1336386888.19,347,1336386888.19,,473,440,0.163296745
1336386888.39,348,1336386888.39,,467,447,0.151172508
1336386888.49,349,1336386888.49,,458,423,0.156956411
1336386888.69,350,1336386888.69,,445,408,0.130746163
1336386888.79,351,1336386888.79,,447,417,0.165936119
1336386888.98,352,1336386888.98,,422,400,0.13401348
1336386889.08,353,1336386889.08,,423,392,0.146195128
1336386889.28,354,1336386889.28,,413,384,0.136752094
1336386889.38,355,1336386889.38,,407,367,0.111861151
1336386889.48,356,1336386889.48,,404,374,0.164968329
1336386889.68,357,1336386889.68,,392,365,0.125423627
1336386889.78,358,1336386889.78,,380,353,0.115384159
1336386889.88,359,1336386889.88,,388,355,0.15731463
1336386890.08,360,1336386890.08,,376,353,0.120622878
1336386890.18,361,1336386890.18,,379,355,0.130660748
1336386890.37,362,1336386890.37,,375,347,0.133668466
1336386890.47,363,1336386890.47,,376,343,0.132466075
1336386890.57,364,1336386890.57,,362,343,0.099426683
1336386890.67,365,1336386890.67,,354,331,0.147213413
1336386890.87,366,1336386890.87,,348,333,0.125348411
1336386890.97,367,1336386890.97,,352,326,0.121067348
1336386891.07,368,1336386891.07,,349,328,0.103168779
1336386891.17,369,1336386891.17,,347,323,0.137990173
1336386891.37,370,1336386891.37,,340,321,0.120885555
1336386891.47,371,1336386891.47,,331,312,0.115414743
1336386891.56,372,1336386891.56,,336,314,0.110897206
1336386891.66,373,1336386891.66,,329,300,0.119954078
1336386891.76,374,1336386891.76,,315,296,0.093069866
1336386891.86,375,1336386891.86,,304,286,0.134196885
1336386892.06,376,1336386892.06,,302,280,0.101302198
1336386892.16,377,1336386892.16,,289,269,0.106261631
1336386892.26,378,1336386892.26,,280,262,0.100590167
1336386892.36,379,1336386892.36,,265,248,0.097304271
1336386892.46,380,1336386892.46,,278,245,0.102470228
1336386892.56,381,1336386892.56,,262,243,0.098206758
1336386892.66,382,1336386892.66,,254,228,0.05028824
1336386892.76,383,1336386892.76,,241,225,0.092406307
1336386892.85,384,1336386892.85,,243,229,0.083629979
1336386892.95,385,1336386892.95,,237,220,0.086991789
1336386893.05,386,1336386893.05,,232,217,0.100584716
1336386893.15,387,1336386893.15,,234,215,0.080565622
1336386893.25,388,1336386893.25,,231,211,0.060305085
1336386893.35,389,1336386893.35,,222,212,0.090546357
1336386893.45,390,1336386893.45,,231,210,0.050295784
1336386893.55,391,1336386893.55,,223,204,0.091958481
1336386893.65,392,1336386893.65,,224,204,0.09058477
1336386893.75,393,1336386893.75,,223,201,0.070397573
1336386893.85,394,1336386893.85,,226,207,0.101141561
1336386893.95,395,1336386893.95,,215,203,0.086939549
1336386894.05,396,1336386894.05,,221,209,0.071537797
1336386894.14,397,1336386894.14,,215,203,0.08217595
1336386894.24,398,1336386894.24,,225,214,0.081229046
1336386894.34,399,1336386894.34,,226,212,0.091226683
1336386894.44,400,1336386894.44,,226,211,0.087070922
1336386894.54,401,1336386894.54,,232,218,0.080535169
1336386894.64,402,1336386894.64,,226,216,0.092187979
1336386894.74,403,1336386894.74,,233,220,0.086501786
1336386894.84,404,1336386894.84,,242,226,0.070392399
1336386894.94,405,1336386894.94,,235,215,0.10154133
1336386895.04,406,1336386895.04,,254,235,0.086510725
1336386895.14,407,1336386895.14,,253,234,0.060503855
1336386895.24,408,1336386895.24,,247,228,0.108023233
1336386895.34,409,1336386895.34,,257,232,0.092660525
1336386895.43,410,1336386895.43,,257,238,0.095437342
1336386895.53,411,1336386895.53,,249,235,0.100638355
1336386895.63,412,1336386895.63,,257,228,0.092105218
1336386895.73,413,1336386895.73,,251,227,0.095714687
1336386895.83,414,1336386895.83,,250,231,0.091322507
1336386895.93,415,1336386895.93,,241,216,0.087428712
1336386896.03,416,1336386896.03,,243,221,0.100846553
1336386896.13,417,1336386896.13,,238,219,0.094157569
1336386896.23,418,1336386896.23,,225,212,0.091625341
1336386896.33,419,1336386896.33,,238,218,0.090910863
1336386896.43,420,1336386896.43,,232,214,0.050615794
1336386896.53,421,1336386896.53,,240,215,0.090497402
1336386896.63,422,1336386896.63,,234,207,0.087098647
1336386896.72,423,1336386896.72,,234,211,0.070487662
1336386896.82,424,1336386896.82,,214,192,0.09056829
1336386896.92,425,1336386896.92,,216,197,0.070374244
1336386897.02,426,1336386897.02,,208,197,0.091455973
1336386897.12,427,1336386897.12,,214,183,0.080885988
1336386897.22,428,1336386897.22,,231,196,0.092778415
1336386897.32,429,1336386897.32,,210,190,0.091070591
1336386897.42,430,1336386897.42,,204,179,0.060377788
1336386897.52,431,1336386897.52,,204,182,0.090546012
1336386897.62,432,1336386897.62,,213,190,0.080495291
1336386897.72,433,1336386897.72,,206,187,0.081341625
1336386897.82,434,1336386897.82,,214,185,0.070432911
1336386897.92,435,1336386897.92,,212,192,0.090510252
1336386898.02,436,1336386898.02,,199,177,0.087694391
1336386898.11,437,1336386898.11,,194,181,0.080528047
1336386898.21,438,1336386898.21,,204,177,0.080462188
1336386898.31,439,1336386898.31,,202,180,0.087042213
1336386898.41,440,1336386898.41,,200,184,0.070487106
1336386898.51,441,1336386898.51,,203,183,0.080556263
1336386898.61,442,1336386898.61,,205,175,0.080422447
1336386898.71,443,1336386898.71,,204,176,0.085228996
1336386898.81,444,1336386898.81,,200,172,0.060322615
1336386898.91,445,1336386898.91,,188,165,0.080450242
1336386899.01,446,1336386899.01,,185,168,0.080496408
1336386899.11,447,1336386899.11,,180,163,0.077719308
1336386899.21,448,1336386899.21,,170,153,0.070366907
1336386899.31,449,1336386899.31,,165,145,0.070431796
1336386899.4,450,1336386899.4,,168,156,0.080502272
1336386899.5,451,1336386899.5,,155,142,0.070429422
1336386899.6,452,1336386899.6,,146,131,0.070546611
1336386899.7,453,1336386899.7,,119,107,0.07041999
1336386899.8,454,1336386899.8,,116,102,0.06037339
1336386899.9,455,1336386899.9,,107,97,0.06038345
1336386900.0,456,1336386900.0,,105,98,0.057921959
1336386900.1,457,1336386900.1,,98,84,0.060330506
1336386900.2,458,1336386900.2,,105,96,0.060369831
1336386900.3,459,1336386900.3,,92,80,0.058446678
1336386900.4,460,1336386900.4,,89,82,0.050271268
1336386900.5,461,1336386900.5,,89,81,0.06035935
1336386900.6,462,1336386900.6,,93,83,0.050320366
1336386900.69,463,1336386900.69,,102,90,0.060374503
1336386900.79,464,1336386900.79,,96,86,0.062509763
1336386900.89,465,1336386900.89,,100,91,0.060380231
1336386900.99,466,1336386900.99,,106,90,0.060808571
1336386901.09,467,1336386901.09,,115,104,0.060438409
1336386901.19,468,1336386901.19,,119,106,0.063431807
1336386901.29,469,1336386901.29,,131,120,0.060438063
1336386901.39,470,1336386901.39,,135,128,0.070381858
1336386901.49,471,1336386901.49,,136,123,0.08456054
1336386901.59,472,1336386901.59,,144,135,0.070445063
1336386901.69,473,1336386901.69,,154,141,0.072405721
1336386901.79,474,1336386901.79,,144,128,0.072418422
1336386901.89,475,1336386901.89,,161,143,0.0713479
1336386901.98,476,1336386901.98,,141,132,0.070383393
1336386902.08,477,1336386902.08,,142,129,0.072306403
1336386902.18,478,1336386902.18,,133,126,0.070386953
1336386902.28,479,1336386902.28,,133,113,0.050395446
1336386902.38,480,1336386902.38,,135,123,0.060324639
1336386902.48,481,1336386902.48,,131,118,0.06731233
1336386902.58,482,1336386902.58,,125,111,0.060368639
1336386902.68,483,1336386902.68,,115,101,0.061637167
1336386902.78,484,1336386902.78,,124,112,0.07045959
1336386902.88,485,1336386902.88,,132,107,0.074478253
1336386902.98,486,1336386902.98,,120,102,0.060370038
1336386903.08,487,1336386903.08,,122,106,0.050306397
1336386903.18,488,1336386903.18,,117,103,0.06036983
1336386903.27,489,1336386903.27,,129,112,0.070408048
1336386903.37,490,1336386903.37,,120,108,0.072346143
1336386903.47,491,1336386903.47,,136,120,0.080326065
1336386903.57,492,1336386903.57,,139,125,0.070431933
1336386903.67,493,1336386903.67,,138,126,0.080582105
1336386903.77,494,1336386903.77,,142,131,0.093717221
1336386903.87,495,1336386903.87,,153,138,0.070440453
1336386903.97,496,1336386903.97,,147,139,0.082520756
1336386904.07,497,1336386904.07,,162,149,0.070427465
1336386904.17,498,1336386904.17,,178,166,0.083685294
1336386904.27,499,1336386904.27,,186,174,0.070390516
1336386904.37,500,1336386904.37,,186,171,0.080494244
1336386904.47,501,1336386904.47,,199,189,0.07040623
1336386904.56,502,1336386904.56,,216,201,0.101493356
1336386904.66,503,1336386904.66,,239,224,0.090580439
1336386904.76,504,1336386904.76,,245,232,0.09996041
1336386904.86,505,1336386904.86,,247,233,0.104940162
1336386904.96,506,1336386904.96,,252,243,0.100155544
1336386905.06,507,1336386905.06,,247,239,0.102515617
1336386905.16,508,1336386905.16,,256,240,0.093702976
1336386905.26,509,1336386905.26,,249,233,0.101055868
1336386905.36,510,1336386905.36,,248,238,0.093644171
1336386905.46,511,1336386905.46,,251,239,0.088106317
1336386905.56,512,1336386905.56,,238,221,0.101599859
1336386905.66,513,1336386905.66,,221,201,0.100439519
1336386905.76,514,1336386905.76,,219,205,0.095405568
1336386905.85,515,1336386905.85,,223,212,0.08110305
1336386905.95,516,1336386905.95,,207,195,0.093785111
1336386906.05,517,1336386906.05,,193,177,0.081682664
1336386906.15,518,1336386906.15,,193,176,0.081383883
1336386906.25,519,1336386906.25,,192,174,0.070444294
1336386906.35,520,1336386906.35,,161,148,0.070516442
1336386906.45,521,1336386906.45,,153,140,0.070442686
1336386906.55,522,1336386906.55,,156,146,0.070444152
1336386906.65,523,1336386906.65,,147,133,0.070436472
1336386906.75,524,1336386906.75,,143,124,0.078951729
1336386906.85,525,1336386906.85,,127,114,0.070440035
1336386906.95,526,1336386906.95,,136,120,0.060374996
1336386907.05,527,1336386907.05,,138,122,0.063119132
1336386907.14,528,1336386907.14,,128,115,0.070478304
1336386907.24,529,1336386907.24,,129,111,0.060373111
1336386907.34,530,1336386907.34,,133,121,0.070464476
1336386907.44,531,1336386907.44,,144,129,0.070907205
1336386907.54,532,1336386907.54,,162,151,0.070421104
1336386907.64,533,1336386907.64,,144,131,0.074374609
1336386907.74,534,1336386907.74,,145,138,0.072214769
1336386907.84,535,1336386907.84,,152,135,0.070439336
1336386907.94,536,1336386907.94,,166,155,0.07259757
1336386908.04,537,1336386908.04,,174,157,0.070517207
1336386908.14,538,1336386908.14,,180,163,0.072929665
1336386908.24,539,1336386908.24,,180,167,0.080475043
1336386908.34,540,1336386908.34,,198,181,0.082890571
1336386908.43,541,1336386908.43,,213,195,0.091585246
1336386908.53,542,1336386908.53,,223,198,0.081222552
1336386908.63,543,1336386908.63,,212,194,0.090590361
1336386908.73,544,1336386908.73,,227,205,0.08131411
1336386908.83,545,1336386908.83,,220,204,0.104140127
1336386908.93,546,1336386908.93,,216,201,0.094592267
1336386909.03,547,1336386909.03,,229,213,0.061124322
1336386909.13,548,1336386909.13,,236,219,0.090764617
1336386909.23,549,1336386909.23,,240,227,0.096176406
1336386909.33,550,1336386909.33,,242,232,0.092436333
1336386909.43,551,1336386909.43,,251,219,0.095320221
1336386909.53,552,1336386909.53,,246,225,0.099530536
1336386909.63,553,1336386909.63,,241,226,0.096965052
1336386909.72,554,1336386909.72,,235,218,0.090119769
1336386909.82,555,1336386909.82,,217,208,0.090556138
1336386909.92,556,1336386909.92,,220,201,0.096620388
1336386910.02,557,1336386910.02,,221,207,0.081474745
1336386910.12,558,1336386910.12,,220,206,0.061481279
1336386910.22,559,1336386910.22,,223,209,0.083035834
1336386910.32,560,1336386910.32,,230,210,0.074318113
1336386910.42,561,1336386910.42,,238,218,0.086908957
1336386910.52,562,1336386910.52,,225,210,0.070443038
1336386910.62,563,1336386910.62,,221,205,0.089388671
1336386910.72,564,1336386910.72,,233,214,0.060350133
1336386910.82,565,1336386910.82,,228,208,0.085253717
1336386910.92,566,1336386910.92,,222,209,0.070544237
1336386911.02,567,1336386911.02,,244,222,0.106628432
1336386911.11,568,1336386911.11,,258,236,0.088980313
1336386911.21,569,1336386911.21,,248,234,0.090875453
1336386911.31,570,1336386911.31,,237,216,0.097576724
1336386911.41,571,1336386911.41,,245,222,0.094921707
1336386911.51,572,1336386911.51,,258,240,0.102180173
1336386911.61,573,1336386911.61,,263,243,0.101754981
1336386911.71,574,1336386911.71,,270,245,0.108539636
1336386911.81,575,1336386911.81,,277,260,0.109637269
1336386911.91,576,1336386911.91,,301,282,0.111412979
1336386912.01,577,1336386912.01,,315,292,0.106442725
1336386912.11,578,1336386912.11,,304,283,0.116126011
1336386912.31,579,1336386912.31,,318,292,0.116646187
1336386912.4,580,1336386912.4,,321,303,0.121662398
1336386912.5,581,1336386912.5,,329,306,0.115683289
1336386912.6,582,1336386912.6,,330,304,0.112096165
1336386912.7,583,1336386912.7,,333,316,0.120802936
1336386912.9,584,1336386912.9,,323,304,0.133937212
1336386913.0,585,1336386913.0,,322,302,0.116344404
1336386913.1,586,1336386913.1,,326,298,0.112448028
1336386913.2,587,1336386913.2,,316,296,0.122244943
1336386913.4,588,1336386913.4,,327,310,0.110134326
1336386913.5,589,1336386913.5,,322,295,0.110707443
1336386913.6,590,1336386913.6,,322,296,0.108714801
1336386913.69,591,1336386913.69,,325,299,0.111753318
1336386913.79,592,1336386913.79,,322,298,0.113943609
1336386913.89,593,1336386913.89,,324,306,0.119427966
1336386914.09,594,1336386914.09,,306,281,0.113060886
1336386914.19,595,1336386914.19,,346,312,0.114385355
1336386914.29,596,1336386914.29,,327,297,0.122665458
1336386914.39,597,1336386914.39,,338,312,0.109269971
1336386914.59,598,1336386914.59,,311,301,0.112940686
1336386914.69,599,1336386914.69,,342,320,0.111468087
1336386914.79,600,1336386914.79,,348,317,0.126522163
1336386914.89,601,1336386914.89,,357,329,0.120669885
1336386914.98,602,1336386914.98,,349,329,0.100615028
1336386915.08,603,1336386915.08,,357,336,0.13517033
1336386915.28,604,1336386915.28,,353,333,0.120885555
1336386915.38,605,1336386915.38,,359,333,0.12071598
1336386915.48,606,1336386915.48,,361,338,0.121245445
1336386915.58,607,1336386915.58,,363,344,0.133820302
1336386915.78,608,1336386915.78,,351,330,0.120875076
1336386915.88,609,1336386915.88,,360,346,0.118423161
1336386915.98,610,1336386915.98,,361,339,0.12993824
1336386916.08,611,1336386916.08,,364,344,0.127236361
1336386916.27,612,1336386916.27,,359,340,0.121270516
1336386916.37,613,1336386916.37,,370,345,0.125711938
1336386916.47,614,1336386916.47,,369,343,0.132367249
1336386916.67,615,1336386916.67,,373,349,0.127479062
1336386916.77,616,1336386916.77,,385,358,0.134169438
1336386916.87,617,1336386916.87,,380,362,0.12223272
1336386917.07,618,1336386917.07,,380,366,0.129349063
1336386917.17,619,1336386917.17,,396,370,0.130803015
1336386917.27,620,1336386917.27,,392,368,0.127756542
1336386917.47,621,1336386917.47,,395,368,0.142670517
1336386917.56,622,1336386917.56,,405,377,0.133790476
1336386917.66,623,1336386917.66,,399,377,0.141720465
1336386917.86,624,1336386917.86,,395,369,0.135961705
1336386917.96,625,1336386917.96,,413,387,0.122601066
1336386918.06,626,1336386918.06,,421,399,0.163866716
1336386918.26,627,1336386918.26,,415,386,0.14297698
1336386918.46,628,1336386918.46,,423,401,0.145781876
1336386918.56,629,1336386918.56,,445,423,0.151772652
1336386918.76,630,1336386918.76,,444,432,0.151332091
1336386918.85,631,1336386918.85,,476,447,0.154258301
1336386919.05,632,1336386919.05,,463,439,0.151833763
1336386919.15,633,1336386919.15,,494,465,0.165536624
1336386919.35,634,1336386919.35,,488,465,0.168323916
1336386919.55,635,1336386919.55,,506,479,0.160543878
1336386919.65,636,1336386919.65,,532,510,0.186248408
1336386919.85,637,1336386919.85,,529,505,0.172711628
1336386920.05,638,1336386920.05,,536,513,0.180977271
1336386920.24,639,1336386920.24,,541,518,0.155038084
1336386920.34,640,1336386920.34,,590,568,0.192295891
1336386920.54,641,1336386920.54,,553,535,0.204117226
1336386920.74,642,1336386920.74,,571,555,0.190361637
1336386920.94,643,1336386920.94,,576,556,0.215159137
1336386921.24,644,1336386921.24,,574,552,0.188240208
1336386921.43,645,1336386921.43,,591,581,0.188436533
1336386921.63,646,1336386921.63,,594,584,0.185218104
1336386921.83,647,1336386921.83,,593,579,0.194125944
1336386922.03,648,1336386922.03,,597,577,0.193023429
1336386922.23,649,1336386922.23,,595,571,0.181083782
1336386922.43,650,1336386922.43,,609,595,0.198468465
1336386922.63,651,1336386922.63,,610,596,0.195868483
1336386922.82,652,1336386922.82,,608,586,0.191696515
1336386923.02,653,1336386923.02,,601,588,0.188586484
1336386923.22,654,1336386923.22,,601,583,0.200025226
1336386923.42,655,1336386923.42,,591,574,0.186262651
1336386923.62,656,1336386923.62,,588,571,0.187868862
1336386923.82,657,1336386923.82,,598,578,0.198804469
1336386924.02,658,1336386924.02,,598,581,0.198368171
1336386924.21,659,1336386924.21,,600,584,0.172155062
1336386924.31,660,1336386924.31,,618,599,0.198397717
1336386924.51,661,1336386924.51,,590,577,0.205593531
1336386924.81,662,1336386924.81,,586,574,0.184040303
1336386925.01,663,1336386925.01,,591,576,0.197455069
1336386925.21,664,1336386925.21,,583,565,0.199547094
1336386925.4,665,1336386925.4,,582,566,0.185822933
1336386925.6,666,1336386925.6,,588,571,0.190902138
1336386925.8,667,1336386925.8,,600,581,0.188913828
1336386926.0,668,1336386926.0,,611,591,0.197521834
1336386926.2,669,1336386926.2,,610,580,0.189126636
1336386926.4,670,1336386926.4,,627,606,0.179295144
1336386926.5,671,1336386926.5,,614,598,0.213953603
1336386926.79,672,1336386926.79,,614,590,0.178657702
1336386926.99,673,1336386926.99,,620,604,0.198662209
1336386927.19,674,1336386927.19,,623,604,0.201506141
1336386927.39,675,1336386927.39,,627,607,0.195550912
1336386927.59,676,1336386927.59,,613,600,0.206531573
1336386927.79,677,1336386927.79,,598,580,0.192483485
1336386927.98,678,1336386927.98,,590,571,0.18912084
1336386928.18,679,1336386928.18,,576,559,0.195550215
1336386928.38,680,1336386928.38,,569,546,0.181336256
1336386928.58,681,1336386928.58,,568,555,0.188189925
1336386928.78,682,1336386928.78,,574,550,0.195572216
1336386928.98,683,1336386928.98,,595,577,0.192989347
1336386929.18,684,1336386929.18,,607,586,0.19507557
1336386929.37,685,1336386929.37,,624,610,0.190713847
1336386929.57,686,1336386929.57,,628,601,0.171789514
1336386929.67,687,1336386929.67,,623,599,0.204337227
1336386929.87,688,1336386929.87,,599,582,0.19008004
1336386930.07,689,1336386930.07,,608,586,0.198698796
1336386930.27,690,1336386930.27,,609,592,0.187777025
1336386930.47,691,1336386930.47,,612,591,0.194287831
1336386930.66,692,1336386930.66,,621,610,0.184403064
1336386930.86,693,1336386930.86,,621,606,0.186638885
1336386931.06,694,1336386931.06,,602,584,0.181318588
1336386931.26,695,1336386931.26,,598,579,0.187639505
1336386931.46,696,1336386931.46,,594,575,0.187055767
1336386931.66,697,1336386931.66,,581,560,0.199579849
1336386931.85,698,1336386931.85,,580,564,0.186576033
1336386932.05,699,1336386932.05,,582,557,0.181397717
1336386932.25,700,1336386932.25,,592,571,0.194571946
1336386932.45,701,1336386932.45,,593,563,0.186398007
1336386932.65,702,1336386932.65,,595,569,0.191092525
1336386932.85,703,1336386932.85,,618,594,0.187627422
1336386933.05,704,1336386933.05,,623,602,0.176425578
1336386933.14,705,1336386933.14,,627,608,0.200718683
1336386933.34,706,1336386933.34,,623,606,0.199661769
1336386933.54,707,1336386933.54,,617,597,0.195829933
1336386933.74,708,1336386933.74,,603,581,0.185648187
1336386933.94,709,1336386933.94,,614,596,0.186658794
1336386934.14,710,1336386934.14,,611,593,0.194984012
1336386934.34,711,1336386934.34,,618,602,0.187723944
1336386934.53,712,1336386934.53,,625,609,0.189855288
1336386934.73,713,1336386934.73,,619,591,0.188294054
1336386934.93,714,1336386934.93,,611,585,0.185926926
1336386935.13,715,1336386935.13,,593,570,0.177574398
1336386935.33,716,1336386935.33,,593,572,0.180175427
1336386935.53,717,1336386935.53,,596,578,0.199644594
1336386935.72,718,1336386935.72,,599,583,0.195557062
1336386935.92,719,1336386935.92,,596,577,0.198645371
1336386936.12,720,1336386936.12,,591,571,0.176203204
1336386936.22,721,1336386936.22,,611,591,0.192809853
1336386936.42,722,1336386936.42,,593,575,0.209290233
1336386936.62,723,1336386936.62,,598,578,0.18747663
1336386936.82,724,1336386936.82,,595,585,0.198169548
1336386937.02,725,1336386937.02,,598,584,0.189408582
1336386937.21,726,1336386937.21,,597,584,0.186616606
1336386937.41,727,1336386937.41,,600,585,0.199880935
1336386937.61,728,1336386937.61,,610,589,0.18738277
1336386937.81,729,1336386937.81,,619,598,0.194503923
1336386938.01,730,1336386938.01,,622,614,0.184679906
1336386938.21,731,1336386938.21,,623,605,0.194428781
1336386938.4,732,1336386938.4,,620,597,0.186637558
1336386938.6,733,1336386938.6,,615,604,0.203379636
1336386938.8,734,1336386938.8,,616,598,0.194475851
1336386939.0,735,1336386939.0,,611,596,0.186662
1336386939.2,736,1336386939.2,,609,591,0.195324351
1336386939.4,737,1336386939.4,,613,592,0.187955114
1336386939.6,738,1336386939.6,,605,585,0.155502667
1336386939.69,739,1336386939.69,,615,596,0.226532854
1336386939.99,740,1336386939.99,,589,574,0.179497475
1336386940.19,741,1336386940.19,,608,588,0.187674493
1336386940.39,742,1336386940.39,,613,585,0.187770453
1336386940.59,743,1336386940.59,,619,599,0.197254833
1336386940.79,744,1336386940.79,,612,593,0.192711167
1336386940.98,745,1336386940.98,,618,606,0.187186445
1336386941.18,746,1336386941.18,,613,591,0.204708015
1336386941.38,747,1336386941.38,,618,598,0.17877797
1336386941.58,748,1336386941.58,,616,603,0.191628767
1336386941.78,749,1336386941.78,,625,601,0.17117701
1336386941.88,750,1336386941.88,,626,607,0.204302796
1336386942.08,751,1336386942.08,,615,598,0.193474462
1336386942.27,752,1336386942.27,,621,598,0.182589837
1336386942.47,753,1336386942.47,,622,595,0.194890779
1336386942.67,754,1336386942.67,,617,596,0.185258264
1336386942.87,755,1336386942.87,,592,570,0.187414822
1336386943.07,756,1336386943.07,,588,571,0.179175999
1336386943.27,757,1336386943.27,,577,557,0.188831903
1336386943.47,758,1336386943.47,,566,547,0.17810037
1336386943.66,759,1336386943.66,,575,551,0.187641808
1336386943.76,760,1336386943.76,,579,557,0.176762631
1336386943.96,761,1336386943.96,,578,559,0.189082841
1336386944.16,762,1336386944.16,,570,550,0.174127102
1336386944.36,763,1336386944.36,,574,557,0.15689537
1336386944.46,764,1336386944.46,,581,553,0.199326467
1336386944.66,765,1336386944.66,,562,543,0.177275127
1336386944.85,766,1336386944.85,,560,537,0.178695417
1336386945.05,767,1336386945.05,,560,541,0.168703017
1336386945.25,768,1336386945.25,,554,537,0.167832588
1336386945.45,769,1336386945.45,,552,532,0.177955593
1336386945.55,770,1336386945.55,,547,521,0.16557622
1336386945.75,771,1336386945.75,,533,511,0.163441943
1336386945.95,772,1336386945.95,,524,510,0.150868766
1336386946.05,773,1336386946.05,,538,514,0.187682524
1336386946.24,774,1336386946.24,,522,506,0.16250761
1336386946.44,775,1336386946.44,,515,496,0.141319435
1336386946.54,776,1336386946.54,,509,491,0.172283012
1336386946.74,777,1336386946.74,,504,488,0.145058882
1336386946.94,778,1336386946.94,,499,471,0.148655078
1336386947.04,779,1336386947.04,,492,469,0.113966164
1336386947.24,780,1336386947.24,,477,455,0.14409612
1336386947.34,781,1336386947.34,,478,461,0.151455571
1336386947.53,782,1336386947.53,,464,433,0.131904204
1336386947.63,783,1336386947.63,,463,435,0.127553301
1336386947.73,784,1336386947.73,,454,426,0.154984166
1336386947.93,785,1336386947.93,,442,416,0.130879279
1336386948.03,786,1336386948.03,,436,408,0.104599546
1336386948.13,787,1336386948.13,,434,414,0.164444025
1336386948.33,788,1336386948.33,,426,400,0.124326076
1336386948.43,789,1336386948.43,,426,407,0.106909893
1336386948.53,790,1336386948.53,,427,400,0.14986885
